mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
1200,1993,4,14,14,25,42,1.28855,1.28855,3.89E+21,1.86E+21,9.98E+20,3.96E+20,1.13E+21,-7.31E+20,19244,8.04E+20,4.54E+18,48.6789,48.6789,0,-1.32662,-1.32662,8.11E+21,1.14E+22,-8.88E+20,-4.15E+21,3.62E+21,-7.77E+21,57388,1.59E+21,4.37E+18,32.8344,32.8344,0
1201,1993,4,15,13,58,48,1.22833,1.22833,3.82E+21,1.74E+21,8.98E+20,4.14E+20,1.07E+21,-6.61E+20,19207,7.79E+20,5.33E+18,64.4145,64.4145,0,-1.12111,-1.12111,6.41E+21,9.29E+21,-8.35E+20,-3.13E+21,3.08E+21,-6.21E+21,56847,1.55E+21,4.72E+18,26.9248,26.9248,0
1202,1993,4,16,15,30,24,1.22529,1.22529,2.85E+21,1.41E+21,7.68E+20,3.73E+20,8.91E+20,-5.18E+20,18348,6.76E+20,4.42E+18,50.0982,50.0982,0,-1.28637,-1.28637,6.78E+21,9.71E+21,-1.12E+21,-3.25E+21,3.23E+21,-6.48E+21,55371,1.43E+21,5.50E+18,45.4014,45.4014,0
1203,1993,4,17,13,50,5,0.999712,0.999712,3.72E+21,1.81E+21,6.70E+20,4.39E+20,1.13E+21,-6.87E+20,19392,7.67E+20,4.18E+18,59.011,59.011,0,-1.46335,-1.46335,7.12E+21,1.03E+22,-1.28E+21,-3.90E+21,3.21E+21,-7.10E+21,55809,1.52E+21,6.27E+18,33.3381,33.3381,0
1205,1993,4,19,14,42,30,1.5458,1.5458,4.57E+21,2.38E+21,1.12E+21,6.96E+20,1.54E+21,-8.43E+20,19696,7.65E+20,5.04E+18,55.1417,55.1417,0,-1.18263,-1.18263,8.85E+21,1.17E+22,-7.21E+20,-3.11E+21,4.27E+21,-7.39E+21,55020,1.49E+21,5.75E+18,37.374,37.374,0
1206,1993,4,20,16,23,56,0.736722,0.736722,3.08E+21,1.85E+21,5.68E+20,1.95E+20,1.02E+21,-8.29E+20,19458,7.22E+20,4.74E+18,65.1,65.1,0,-1.34099,-1.34099,6.39E+21,9.46E+21,-1.17E+21,-3.62E+21,2.92E+21,-6.54E+21,54124,1.43E+21,5.24E+18,32.8808,32.8808,0
1207,1993,4,21,15,14,29,0.931253,0.931253,2.65E+21,1.25E+21,5.06E+20,3.93E+20,8.22E+20,-4.30E+20,17152,5.51E+20,4.79E+18,64.6689,64.6689,0,-1.40034,-1.40034,5.97E+21,8.93E+21,-1.13E+21,-3.70E+21,2.62E+21,-6.31E+21,51098,1.23E+21,7.52E+18,24.224,24.224,0
1208,1993,4,22,13,42,22,0.714489,0.714489,3.02E+21,1.59E+21,5.38E+20,3.58E+20,9.72E+20,-6.13E+20,19434,6.98E+20,2.40E+18,35.7636,35.7636,0,-1.49488,-1.49488,6.65E+21,9.90E+21,-1.32E+21,-3.97E+21,2.96E+21,-6.93E+21,52925,1.38E+21,5.11E+18,31.1843,31.1843,0
1210,1993,4,24,14,29,27,0.511804,0.511804,2.89E+21,1.55E+21,3.00E+20,3.57E+20,9.52E+20,-5.95E+20,19562,6.84E+20,2.28E+18,32.948,32.948,0,-1.31043,-1.31043,6.18E+21,8.83E+21,-1.01E+21,-3.70E+21,2.56E+21,-6.27E+21,51769,1.34E+21,5.32E+18,35.725,35.725,0
1211,1993,4,25,13,52,7,0.851915,0.851915,3.73E+21,1.90E+21,6.99E+20,3.49E+20,1.12E+21,-7.75E+20,21239,8.27E+20,3.00E+18,40.6676,40.6676,0,-1.93972,-1.93972,7.15E+21,1.10E+22,-2.07E+21,-4.67E+21,3.14E+21,-7.81E+21,52872,1.48E+21,8.86E+18,57.5895,57.5895,0
1212,1993,4,26,14,18,54,1.17506,1.17506,3.78E+21,1.88E+21,9.60E+20,2.74E+20,1.07E+21,-8.00E+20,21191,8.01E+20,2.95E+18,66.9632,66.9632,0,-1.5784,-1.5784,6.62E+21,9.36E+21,-1.41E+21,-3.82E+21,2.77E+21,-6.59E+21,52107,1.44E+21,7.02E+18,27.8451,27.8451,0
1213,1993,4,27,14,6,18,0.664668,0.664668,3.05E+21,1.46E+21,3.99E+20,3.27E+20,8.92E+20,-5.65E+20,19838,6.69E+20,2.01E+18,30.0174,30.0174,0,-1.96372,-1.96372,6.13E+21,8.77E+21,-2.03E+21,-4.01E+21,2.38E+21,-6.39E+21,50022,1.28E+21,4.55E+18,29.8616,29.8616,0
1214,1993,4,28,13,46,21,1.00539,1.00539,3.97E+21,2.24E+21,7.29E+20,5.16E+20,1.38E+21,-8.63E+20,22822,9.82E+20,3.24E+18,58.1431,58.1431,0,-1.66463,-1.66463,6.79E+21,9.21E+21,-1.74E+21,-3.86E+21,2.68E+21,-6.53E+21,52439,1.60E+21,7.58E+18,44.7016,44.7016,0
1215,1993,4,29,15,26,24,2.41548,2.41548,6.95E+21,3.53E+21,1.63E+21,9.42E+20,2.24E+21,-1.29E+21,20897,7.25E+20,4.59E+18,73.7523,73.7523,0,-2.7028,-2.7028,7.76E+21,9.88E+21,-3.30E+21,-4.98E+21,2.45E+21,-7.43E+21,49777,1.32E+21,5.64E+18,26.9138,26.9138,0
1216,1993,4,30,13,56,55,0.424535,0.424535,2.61E+21,1.89E+21,2.47E+20,5.60E+20,1.22E+21,-6.65E+20,22091,8.15E+20,3.41E+18,53.2999,53.2999,0,-1.72049,-1.72049,5.45E+21,7.71E+21,-1.84E+21,-3.45E+21,2.13E+21,-5.58E+21,50382,1.40E+21,4.22E+18,23.1411,23.1411,0
1217,1993,5,1,14,41,7,0.364554,0.364554,1.97E+21,1.27E+21,1.25E+20,2.33E+20,7.52E+20,-5.19E+20,19754,6.26E+20,3.29E+18,51.4968,51.4968,0,-1.26739,-1.26739,4.07E+21,5.86E+21,-1.24E+21,-2.40E+21,1.73E+21,-4.13E+21,47214,1.18E+21,3.29E+18,27.2767,27.2767,0
1218,1993,5,2,14,25,9,0.726821,0.726821,3.17E+21,2.17E+21,4.32E+20,7.60E+20,1.46E+21,-7.05E+20,23049,8.82E+20,5.78E+18,60.3311,60.3311,0,-1.53075,-1.53075,5.60E+21,7.45E+21,-1.69E+21,-2.87E+21,2.29E+21,-5.16E+21,49966,1.44E+21,5.14E+18,23.5088,23.5088,0
1219,1993,5,3,15,57,2,0.507855,0.507855,2.05E+21,1.32E+21,2.30E+20,3.44E+20,8.30E+20,-4.86E+20,20749,6.68E+20,2.98E+18,42.0926,42.0926,0,-1.26591,-1.26591,4.20E+21,6.34E+21,-1.17E+21,-2.56E+21,1.89E+21,-4.45E+21,46774,1.20E+21,5.72E+18,28.2263,28.2263,0
1220,1993,5,4,15,52,1,0.26198,0.26198,1.60E+21,9.29E+20,8.09E+19,1.86E+20,5.58E+20,-3.72E+20,18582,5.39E+20,2.09E+18,36.491,36.491,0,-1.2328,-1.2328,3.42E+21,5.11E+21,-9.84E+20,-2.36E+21,1.38E+21,-3.73E+21,43810,1.04E+21,2.99E+18,16.7871,16.7871,0
1221,1993,5,5,15,54,21,0.563633,0.563633,2.27E+21,1.51E+21,3.14E+20,4.51E+20,9.82E+20,-5.31E+20,21541,6.93E+20,2.56E+18,45.9825,45.9825,0,-1.03761,-1.03761,3.73E+21,5.61E+21,-8.36E+20,-2.25E+21,1.68E+21,-3.93E+21,46226,1.19E+21,2.64E+18,23.291,23.291,0
1222,1993,5,6,14,12,45,1.00777,1.00777,3.43E+21,2.58E+21,6.66E+20,9.97E+20,1.79E+21,-7.93E+20,23462,8.35E+20,7.48E+18,85.2971,85.2971,0,-1.79065,-1.79065,5.66E+21,8.31E+21,-1.69E+21,-3.91E+21,2.20E+21,-6.11E+21,47466,1.33E+21,5.88E+18,36.0178,36.0178,0
1223,1993,5,7,14,1,10,0.92422,0.92422,3.39E+21,2.38E+21,6.43E+20,7.11E+20,1.55E+21,-8.34E+20,23739,8.39E+20,5.93E+18,76.891,76.891,0,-1.59896,-1.59896,5.38E+21,7.62E+21,-1.43E+21,-3.57E+21,2.03E+21,-5.59E+21,47043,1.32E+21,5.15E+18,42.7374,42.7374,0
1224,1993,5,8,13,59,0,0.640606,0.640606,3.48E+21,2.50E+21,2.70E+20,6.06E+20,1.55E+21,-9.48E+20,25022,9.77E+20,3.91E+18,53.6729,53.6729,0,-1.66394,-1.66394,6.06E+21,8.07E+21,-1.68E+21,-3.65E+21,2.21E+21,-5.86E+21,47615,1.45E+21,5.83E+18,33.0394,33.0394,0
1225,1993,5,9,14,49,2,0.610476,0.610476,2.54E+21,1.89E+21,3.25E+20,4.68E+20,1.18E+21,-7.12E+20,23290,7.68E+20,3.83E+18,46.7708,46.7708,0,-1.15111,-1.15111,3.84E+21,5.62E+21,-1.04E+21,-2.56E+21,1.53E+21,-4.09E+21,45017,1.21E+21,4.63E+18,26.0332,26.0332,0
1226,1993,5,10,15,37,12,0.455923,0.455923,2.15E+21,1.53E+21,2.56E+20,2.29E+20,8.79E+20,-6.50E+20,23168,7.44E+20,3.19E+18,49.271,49.271,0,-1.07127,-1.07127,3.69E+21,5.34E+21,-9.25E+20,-2.05E+21,1.64E+21,-3.69E+21,44170,1.17E+21,4.83E+18,25.112,25.112,0
1227,1993,5,11,14,21,53,0.641431,0.641431,2.82E+21,1.91E+21,3.20E+20,4.77E+20,1.19E+21,-7.16E+20,24779,8.52E+20,3.92E+18,52.9298,52.9298,0,-1.3498,-1.3498,4.93E+21,6.71E+21,-1.20E+21,-3.00E+21,1.85E+21,-4.85E+21,45015,1.27E+21,5.56E+18,29.7167,29.7167,0
1229,1993,5,13,13,53,2,1.05996,1.05996,3.79E+21,2.75E+21,8.60E+20,8.48E+20,1.80E+21,-9.51E+20,26816,1.06E+21,3.84E+18,69.15,69.15,0,-1.45325,-1.45325,5.65E+21,7.49E+21,-1.37E+21,-3.20E+21,2.15E+21,-5.35E+21,45616,1.46E+21,6.07E+18,30.0094,30.0094,0
1230,1993,5,14,13,39,21,1.01734,1.01734,3.65E+21,2.82E+21,8.26E+20,8.52E+20,1.84E+21,-9.85E+20,26611,9.79E+20,4.07E+18,57.2033,57.2033,0,-1.71213,-1.71213,5.74E+21,7.77E+21,-1.72E+21,-3.43E+21,2.17E+21,-5.60E+21,44712,1.36E+21,6.17E+18,32.8627,32.8627,0
1231,1993,5,15,13,44,23,0.616143,0.616143,3.04E+21,2.44E+21,4.47E+20,6.35E+20,1.54E+21,-9.04E+20,26652,9.47E+20,4.48E+18,58.7637,58.7637,0,-1.3414,-1.3414,4.92E+21,6.34E+21,-1.15E+21,-2.62E+21,1.86E+21,-4.48E+21,43929,1.31E+21,6.68E+18,35.6739,35.6739,0
1232,1993,5,16,14,45,40,0.840161,0.840161,2.68E+21,2.57E+21,5.73E+20,9.44E+20,1.76E+21,-8.12E+20,25847,8.47E+20,6.22E+18,68.0636,68.0636,0,-1.20483,-1.20483,4.04E+21,5.84E+21,-9.60E+20,-2.61E+21,1.61E+21,-4.23E+21,42347,1.19E+21,4.35E+18,22.1399,22.1399,0
1233,1993,5,17,13,49,38,0.815962,0.815962,3.05E+21,2.85E+21,5.20E+20,1.17E+21,2.01E+21,-8.40E+20,26518,8.89E+20,5.32E+18,65.1498,65.1498,0,-1.57146,-1.57146,4.68E+21,6.68E+21,-1.43E+21,-3.27E+21,1.71E+21,-4.97E+21,42293,1.22E+21,5.60E+18,23.5162,23.5162,0
1235,1993,5,19,13,44,22,0.621365,0.621365,2.91E+21,2.53E+21,3.56E+20,8.21E+20,1.67E+21,-8.52E+20,26754,8.70E+20,3.71E+18,69.2589,69.2589,0,-1.20933,-1.20933,3.92E+21,5.41E+21,-1.11E+21,-2.17E+21,1.62E+21,-3.79E+21,40966,1.16E+21,2.98E+18,23.4334,23.4334,0
1236,1993,5,20,13,34,37,1.17002,1.17002,4.98E+21,4.37E+21,9.16E+20,1.50E+21,2.94E+21,-1.43E+21,28725,1.06E+21,6.92E+18,97.8419,97.8419,0,-1.91255,-1.91255,6.40E+21,8.13E+21,-1.99E+21,-3.56E+21,2.28E+21,-5.85E+21,42160,1.34E+21,7.75E+18,31.4239,31.4239,0
1237,1993,5,21,13,36,12,0.568763,0.568763,3.71E+21,3.21E+21,4.53E+20,3.24E+20,1.77E+21,-1.44E+21,29208,1.09E+21,3.68E+18,45.7727,45.7727,0,-1.99372,-1.99372,5.84E+21,7.42E+21,-2.09E+21,-3.37E+21,2.03E+21,-5.40E+21,41851,1.35E+21,6.87E+18,31.1917,31.1917,0
1238,1993,5,22,13,35,0,0.665635,0.665635,3.88E+21,3.54E+21,4.67E+20,5.24E+20,2.03E+21,-1.51E+21,28946,1.01E+21,3.28E+18,73.8946,73.8946,0,-1.6568,-1.6568,5.29E+21,6.89E+21,-1.54E+21,-2.96E+21,1.97E+21,-4.92E+21,40822,1.26E+21,8.36E+18,25.7523,25.7523,0
1239,1993,5,23,13,46,35,0.636275,0.636275,3.09E+21,2.79E+21,5.02E+20,6.90E+20,1.74E+21,-1.05E+21,27997,8.89E+20,3.90E+18,50.5216,50.5216,0,-1.301,-1.301,4.22E+21,5.82E+21,-1.06E+21,-2.67E+21,1.57E+21,-4.25E+21,39043,1.12E+21,6.21E+18,27.2014,27.2014,0
1241,1993,5,25,13,47,43,0.883908,0.883908,3.79E+21,3.60E+21,7.16E+20,1.15E+21,2.37E+21,-1.22E+21,29352,9.55E+20,5.25E+18,65.0447,65.0447,0,-1.56952,-1.56952,4.90E+21,6.76E+21,-1.30E+21,-3.02E+21,1.87E+21,-4.89E+21,38793,1.15E+21,8.01E+18,23.6991,23.6991,0
1242,1993,5,26,14,11,5,0.478181,0.478181,2.12E+21,1.96E+21,2.81E+20,5.39E+20,1.25E+21,-7.09E+20,26641,7.54E+20,2.70E+18,43.4495,43.4495,0,-1.34532,-1.34532,3.10E+21,4.15E+21,-9.49E+20,-2.21E+21,9.68E+20,-3.18E+21,35289,9.28E+20,4.43E+18,20.2458,20.2458,0
1243,1993,5,27,14,30,57,0.855404,0.855404,3.74E+21,3.57E+21,6.72E+20,1.05E+21,2.31E+21,-1.26E+21,30423,1.01E+21,5.18E+18,71.6464,71.6464,0,-1.6325,-1.6325,4.61E+21,6.42E+21,-1.36E+21,-3.21E+21,1.60E+21,-4.81E+21,38265,1.17E+21,6.53E+18,22.6167,22.6167,0
1245,1993,5,29,14,10,28,0.607848,0.607848,2.87E+21,2.85E+21,4.55E+20,7.21E+20,1.78E+21,-1.06E+21,30155,9.38E+20,3.62E+18,59.293,59.293,0,-1.4289,-1.4289,3.76E+21,5.20E+21,-1.06E+21,-2.68E+21,1.26E+21,-3.94E+21,36350,1.07E+21,5.87E+18,22.019,22.019,0
1246,1993,5,30,14,0,18,0.302754,0.302754,3.46E+21,3.37E+21,2.26E+20,4.54E+20,1.91E+21,-1.46E+21,30818,9.69E+20,4.52E+18,63.5767,63.5767,0,-1.44577,-1.44577,4.23E+21,4.95E+21,-1.26E+21,-1.85E+21,1.55E+21,-3.40E+21,36282,1.08E+21,7.39E+18,32.5835,32.5835,0
1247,1993,5,31,14,46,27,0.912338,0.912338,3.61E+21,3.58E+21,7.42E+20,9.71E+20,2.28E+21,-1.31E+21,31559,1.00E+21,4.34E+18,95.1934,95.1934,0,-1.34043,-1.34043,4.01E+21,4.98E+21,-1.20E+21,-1.85E+21,1.57E+21,-3.42E+21,36156,1.10E+21,4.72E+18,29.3092,29.3092,0
1248,1993,6,1,15,59,11,0.73513,0.73513,3.32E+21,3.29E+21,7.45E+20,4.74E+20,1.88E+21,-1.41E+21,31854,1.00E+21,3.53E+18,66.9463,66.9463,0,-0.988096,-0.988096,3.52E+21,4.25E+21,-8.27E+20,-1.57E+21,1.34E+21,-2.91E+21,35617,1.08E+21,4.19E+18,20.6008,20.6008,0
1249,1993,6,2,15,47,6,0.387695,0.387695,3.48E+21,3.67E+21,2.74E+20,8.33E+20,2.25E+21,-1.42E+21,31221,9.27E+20,4.06E+18,85.2402,85.2402,0,-1.04631,-1.04631,3.27E+21,3.93E+21,-9.55E+20,-1.43E+21,1.25E+21,-2.68E+21,34170,9.88E+20,3.80E+18,20.3197,20.3197,0
1250,1993,6,3,13,45,21,0.211956,0.211956,2.92E+21,3.17E+21,3.21E+19,6.14E+20,1.89E+21,-1.28E+21,31834,9.61E+20,3.59E+18,63.1435,63.1435,0,-1.13508,-1.13508,3.51E+21,4.33E+21,-1.02E+21,-1.48E+21,1.43E+21,-2.91E+21,34192,1.01E+21,4.74E+18,32.5056,32.5056,0
1251,1993,6,4,13,44,26,0.504243,0.504243,3.58E+21,4.05E+21,2.76E+20,1.18E+21,2.62E+21,-1.43E+21,32393,9.88E+20,4.15E+18,61.5048,61.5048,0,-1.39771,-1.39771,4.17E+21,4.89E+21,-1.38E+21,-1.67E+21,1.61E+21,-3.28E+21,34132,1.02E+21,4.92E+18,33.9897,33.9897,0
1252,1993,6,5,13,59,46,0.972311,0.972311,3.50E+21,3.74E+21,7.98E+20,1.12E+21,2.43E+21,-1.31E+21,32247,9.56E+20,3.76E+18,63.0565,63.0565,0,-0.766917,-0.766917,3.51E+21,3.84E+21,-6.23E+20,-1.11E+21,1.37E+21,-2.48E+21,32822,9.69E+20,5.60E+18,26.3869,26.3869,0
1254,1993,6,7,14,17,41,0.707684,0.707684,3.14E+21,3.25E+21,6.08E+20,8.35E+20,2.04E+21,-1.21E+21,32910,9.62E+20,3.21E+18,53.218,53.218,0,-0.395658,-0.395658,2.75E+21,3.01E+21,-1.96E+20,-7.20E+20,1.14E+21,-1.86E+21,32015,9.42E+20,4.44E+18,15.6848,15.6848,0
1255,1993,6,8,16,4,42,0.912491,0.912491,3.13E+21,3.56E+21,6.30E+20,1.46E+21,2.51E+21,-1.05E+21,33161,9.51E+20,4.32E+18,105.201,105.201,0,-0.413982,-0.413982,2.75E+21,2.99E+21,-1.92E+20,-1.05E+21,9.71E+20,-2.02E+21,31380,9.14E+20,4.01E+18,15.9913,15.9913,0
1256,1993,6,9,13,50,1,1.13246,1.13246,3.88E+21,4.37E+21,9.23E+20,1.77E+21,3.07E+21,-1.30E+21,34277,1.01E+21,4.21E+18,84.7181,84.7181,0,-0.847176,-0.847176,2.97E+21,3.35E+21,-6.80E+20,-1.01E+21,1.17E+21,-2.18E+21,31570,9.53E+20,3.83E+18,17.9713,17.9713,0
1257,1993,6,10,13,34,22,0.253389,0.253389,3.91E+21,4.08E+21,1.97E+19,7.32E+20,2.41E+21,-1.68E+21,34277,9.97E+20,2.43E+18,46.1474,46.1474,0,-0.82569,-0.82569,3.12E+21,3.36E+21,-6.20E+20,-9.13E+20,1.23E+21,-2.14E+21,30907,9.28E+20,2.65E+18,21.8936,21.8936,0
1258,1993,6,11,13,29,32,0.558894,0.558894,5.14E+21,5.49E+21,3.13E+20,1.05E+21,3.27E+21,-2.22E+21,35549,1.08E+21,4.88E+18,99.7066,99.7066,0,-1.37475,-1.37475,4.30E+21,4.59E+21,-1.14E+21,-1.63E+21,1.48E+21,-3.11E+21,31474,9.92E+20,5.99E+18,24.6581,24.6581,0
1259,1993,6,12,14,18,6,0.925838,0.925838,3.77E+21,4.50E+21,6.80E+20,1.51E+21,3.01E+21,-1.50E+21,34607,9.81E+20,4.67E+18,94.7971,94.7971,0,-1.21565,-1.21565,3.44E+21,3.41E+21,-8.60E+20,-1.33E+21,1.04E+21,-2.37E+21,29608,8.78E+20,5.50E+18,24.8521,24.8521,0
1260,1993,6,13,14,11,40,1.59699,1.59699,4.29E+21,4.97E+21,1.37E+21,2.39E+21,3.68E+21,-1.29E+21,35367,1.01E+21,5.95E+18,67.5816,67.5816,0,-0.71773,-0.71773,3.45E+21,3.36E+21,-4.59E+20,-9.32E+20,1.22E+21,-2.15E+21,29618,8.94E+20,5.16E+18,23.9032,23.9032,0
1261,1993,6,14,14,24,40,1.05399,1.05399,3.46E+21,4.20E+21,8.69E+20,1.35E+21,2.77E+21,-1.43E+21,34954,9.64E+20,3.55E+18,77.145,77.145,0,-0.437689,-0.437689,2.82E+21,2.68E+21,-2.20E+20,-8.84E+20,8.97E+20,-1.78E+21,28358,8.29E+20,3.26E+18,34.2705,34.2705,0
1263,1993,6,16,15,58,55,1.09958,1.09958,4.17E+21,4.86E+21,1.03E+21,1.64E+21,3.25E+21,-1.61E+21,37538,1.10E+21,4.91E+18,64.528,64.528,0,-0.888118,-0.888118,3.41E+21,3.42E+21,-5.58E+20,-1.28E+21,1.07E+21,-2.35E+21,29369,9.35E+20,3.94E+18,19.0671,19.0671,0
1264,1993,6,17,13,45,40,0.930109,0.930109,4.09E+21,5.02E+21,7.42E+20,1.61E+21,3.32E+21,-1.70E+21,37174,1.06E+21,4.91E+18,63.7626,63.7626,0,-1.47681,-1.47681,3.83E+21,4.00E+21,-9.73E+20,-1.97E+21,1.02E+21,-2.99E+21,28288,8.73E+20,6.94E+18,26.0287,26.0287,0
1265,1993,6,18,14,7,22,1.2423,1.2423,4.25E+21,4.83E+21,1.26E+21,1.39E+21,3.11E+21,-1.72E+21,37361,1.05E+21,5.60E+18,89.4449,89.4449,0,-0.959782,-0.959782,2.89E+21,3.10E+21,-5.33E+20,-1.28E+21,9.13E+20,-2.19E+21,27711,8.49E+20,5.31E+18,19.3498,19.3498,0
1266,1993,6,19,17,39,45,0.323225,0.323225,2.79E+21,3.59E+21,1.23E+20,8.31E+20,2.21E+21,-1.38E+21,36481,9.72E+20,2.99E+18,46.7403,46.7403,0,-0.918019,-0.918019,2.30E+21,2.37E+21,-5.43E+20,-1.01E+21,6.76E+20,-1.69E+21,25960,7.57E+20,3.98E+18,18.0547,18.0547,0
1267,1993,6,20,16,50,10,0.473825,0.473825,3.42E+21,3.89E+21,2.52E+20,9.38E+20,2.42E+21,-1.48E+21,37535,1.01E+21,2.46E+18,47.4816,47.4816,0,-1.04597,-1.04597,2.70E+21,2.86E+21,-6.07E+20,-1.27E+21,7.92E+20,-2.07E+21,26176,7.81E+20,4.54E+18,22.9758,22.9758,0
1268,1993,6,21,13,52,10,0.405586,0.405586,3.20E+21,3.88E+21,1.95E+20,8.71E+20,2.38E+21,-1.51E+21,37541,1.01E+21,3.31E+18,53.1645,53.1645,0,-1.16595,-1.16595,2.51E+21,2.77E+21,-7.40E+20,-1.32E+21,7.22E+20,-2.04E+21,25589,7.63E+20,4.51E+18,16.865,16.865,0
1269,1993,6,22,13,55,49,0.876097,0.876097,4.79E+21,5.83E+21,9.10E+20,1.23E+21,3.53E+21,-2.30E+21,39989,1.15E+21,4.10E+18,73.3243,73.3243,0,-0.895285,-0.895285,3.50E+21,3.63E+21,-4.24E+20,-1.65E+21,9.90E+20,-2.64E+21,27210,8.86E+20,4.56E+18,24.5168,24.5168,0
1270,1993,6,23,13,47,51,0.6056,0.6056,4.00E+21,4.83E+21,3.05E+20,1.52E+21,3.18E+21,-1.66E+21,39879,1.12E+21,3.21E+18,60.3479,60.3479,0,-0.778121,-0.778121,2.71E+21,2.58E+21,-5.90E+20,-5.21E+20,1.03E+21,-1.55E+21,26294,8.35E+20,3.48E+18,34.1702,34.1702,0
1271,1993,6,24,13,47,44,0.522985,0.522985,4.27E+21,5.10E+21,2.47E+20,1.24E+21,3.17E+21,-1.93E+21,40570,1.15E+21,3.16E+18,57.649,57.649,0,-1.06505,-1.06505,2.81E+21,2.52E+21,-7.98E+20,-8.89E+20,8.18E+20,-1.71E+21,26278,8.56E+20,3.46E+18,18.7005,18.7005,0
1272,1993,6,25,13,54,33,0.636959,0.636959,4.09E+21,5.34E+21,4.36E+20,1.59E+21,3.47E+21,-1.87E+21,40889,1.15E+21,7.82E+18,116.535,116.535,0,-1.20924,-1.20924,2.88E+21,2.60E+21,-9.05E+20,-9.67E+20,8.17E+20,-1.78E+21,25783,8.35E+20,4.66E+18,21.2414,21.2414,0
1273,1993,6,26,14,14,55,0.639177,0.639177,4.50E+21,5.80E+21,4.47E+20,1.62E+21,3.71E+21,-2.09E+21,40895,1.13E+21,5.79E+18,96.532,96.532,0,-1.3529,-1.3529,3.01E+21,2.66E+21,-9.39E+20,-1.11E+21,7.79E+20,-1.89E+21,25040,7.98E+20,5.98E+18,26.7995,26.7995,0
1274,1993,6,27,14,3,48,0.543027,0.543027,4.20E+21,5.26E+21,2.55E+20,1.42E+21,3.34E+21,-1.92E+21,40992,1.12E+21,3.94E+18,70.1707,70.1707,0,-1.19028,-1.19028,2.85E+21,2.54E+21,-8.96E+20,-8.06E+20,8.65E+20,-1.67E+21,24453,7.73E+20,5.65E+18,21.6548,21.6548,0
1275,1993,6,28,15,37,42,0.516263,0.516263,4.34E+21,5.17E+21,3.50E+20,1.05E+21,3.11E+21,-2.06E+21,42207,1.18E+21,3.99E+18,77.0665,77.0665,0,-1.31261,-1.31261,3.14E+21,2.77E+21,-9.17E+20,-1.27E+21,7.49E+20,-2.02E+21,24886,8.16E+20,4.89E+18,44.0727,44.0727,0
1276,1993,6,29,14,26,56,0.282091,0.282091,3.83E+21,4.65E+21,1.43E+20,4.94E+20,2.57E+21,-2.08E+21,42432,1.16E+21,3.01E+18,62.5263,62.5263,0,-0.947819,-0.947819,2.54E+21,2.13E+21,-6.89E+20,-5.92E+20,7.68E+20,-1.36E+21,24337,7.91E+20,3.62E+18,21.2511,21.2511,0
1277,1993,6,30,15,44,9,0.438815,0.438815,4.26E+21,5.00E+21,2.44E+20,9.36E+20,2.97E+21,-2.03E+21,42925,1.17E+21,3.70E+18,72.6816,72.6816,0,-1.14465,-1.14465,3.08E+21,2.60E+21,-8.41E+20,-6.50E+20,9.77E+20,-1.63E+21,24002,7.82E+20,5.87E+18,24.805,24.805,0
1279,1993,7,2,14,17,5,0.278523,0.278523,2.91E+21,3.66E+21,9.85E+19,8.03E+20,2.23E+21,-1.43E+21,41568,1.06E+21,2.52E+18,39.8694,39.8694,0,-0.536165,-0.536165,1.63E+21,1.32E+21,-2.99E+20,-3.89E+20,4.65E+20,-8.54E+20,21393,6.47E+20,2.58E+18,18.7913,18.7913,0
1281,1993,7,4,14,11,37,0.792517,0.792517,4.58E+21,5.95E+21,7.75E+20,1.58E+21,3.76E+21,-2.19E+21,43996,1.17E+21,4.28E+18,85.3447,85.3447,0,-0.721347,-0.721347,2.43E+21,1.71E+21,-4.50E+20,-6.67E+20,5.21E+20,-1.19E+21,22306,7.25E+20,4.49E+18,21.8171,21.8171,0
1282,1993,7,5,14,5,47,0.744116,0.744116,4.60E+21,6.11E+21,5.80E+20,1.95E+21,4.03E+21,-2.08E+21,45182,1.24E+21,4.06E+18,121.1,121.1,0,-0.953719,-0.953719,2.75E+21,2.12E+21,-6.76E+20,-7.18E+20,7.02E+20,-1.42E+21,22793,7.73E+20,5.18E+18,21.0889,21.0889,0
1283,1993,7,6,15,47,40,0.900609,0.900609,5.02E+21,6.99E+21,7.97E+20,2.08E+21,4.54E+21,-2.46E+21,46159,1.29E+21,6.09E+18,98.0706,98.0706,0,-0.8798,-0.8798,2.76E+21,2.04E+21,-6.76E+20,-6.35E+20,7.02E+20,-1.34E+21,22983,8.04E+20,3.81E+18,18.5148,18.5148,0
1284,1993,7,7,15,24,47,0.442878,0.442878,3.92E+21,5.11E+21,3.99E+20,9.74E+20,3.04E+21,-2.07E+21,44665,1.15E+21,4.30E+18,65.2485,65.2485,0,-0.493561,-0.493561,1.93E+21,1.29E+21,-2.98E+20,-2.69E+20,5.11E+20,-7.80E+20,20914,6.66E+20,2.32E+18,20.5807,20.5807,0
