mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
4247,1981,8,17,15,51,22,-0.129638,-0.129638,1.17E+22,1.58E+22,-3.50E+20,2.29E+20,8.00E+21,-7.77E+21,78362,1.53E+21,3.70E+18,69.3599,69.3599,0,0.449284,0.449284,5.21E+21,1.59E+21,2.25E+20,2.49E+20,9.19E+20,-6.69E+20,20942,7.00E+20,3.06E+18,63.2305,63.2305,0
4248,1981,8,18,14,30,54,-1.37755,-1.37755,1.24E+22,1.68E+22,-1.83E+21,-3.55E+21,6.61E+21,-1.02E+22,79812,1.61E+21,4.76E+18,56.5146,56.5146,0,0.837432,0.837432,6.84E+21,1.63E+21,-1.77E+20,3.12E+20,9.69E+20,-6.57E+20,21566,7.84E+20,3.13E+18,44.6655,44.6655,0
4249,1981,8,19,14,20,11,0.285327,0.285327,1.33E+22,1.84E+22,1.02E+21,2.42E+19,9.19E+21,-9.16E+21,79243,1.55E+21,4.85E+18,74.7849,74.7849,0,0.797592,0.797592,7.24E+21,1.50E+21,-4.14E+20,2.49E+20,8.77E+20,-6.28E+20,20950,7.15E+20,2.52E+18,56.071,56.071,0
4250,1981,8,20,14,53,12,-1.8435,-1.8435,1.13E+22,1.61E+22,-2.61E+21,-4.37E+21,5.89E+21,-1.03E+22,79269,1.53E+21,4.46E+18,51.3352,51.3352,0,0.626452,0.626452,5.59E+21,1.55E+21,9.57E+19,1.47E+19,7.84E+20,-7.69E+20,20362,6.64E+20,4.59E+18,71.5654,71.5654,0
4251,1981,8,21,14,2,41,-1.048,-1.048,1.27E+22,1.61E+22,-1.22E+21,-2.69E+21,6.71E+21,-9.40E+21,80585,1.64E+21,3.56E+18,58.2801,58.2801,0,-0.434102,-0.434102,7.50E+21,1.61E+21,-1.81E+21,1.67E+20,8.88E+20,-7.21E+20,21303,7.88E+20,3.16E+18,47.0681,47.0681,0
4253,1981,8,23,14,20,4,2.1002,2.1002,1.59E+22,1.95E+22,3.00E+21,4.33E+21,1.19E+22,-7.60E+21,80040,1.55E+21,5.42E+18,66.4501,66.4501,0,4.53169,4.53169,6.03E+21,1.59E+21,3.39E+21,9.49E+20,1.27E+21,-3.20E+20,20481,6.98E+20,3.89E+18,55.184,55.184,0
4254,1981,8,24,15,37,8,1.51074,1.51074,1.27E+22,1.70E+22,3.26E+21,2.63E+21,9.82E+21,-7.19E+21,80374,1.55E+21,3.69E+18,61.7656,61.7656,0,4.33553,4.33553,7.16E+21,1.82E+21,2.76E+21,3.44E+20,1.08E+21,-7.37E+20,20352,6.84E+20,4.70E+18,81.6506,81.6506,0
4255,1981,8,25,14,51,59,-0.648599,-0.648599,1.23E+22,1.63E+22,-2.44E+20,-2.07E+21,7.13E+21,-9.20E+21,81250,1.58E+21,3.99E+18,72.9714,72.9714,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
4256,1981,8,26,16,25,17,-2.02987,-2.02987,1.13E+22,1.60E+22,-3.02E+21,-4.18E+21,5.93E+21,-1.01E+22,78874,1.44E+21,3.73E+18,59.8105,59.8105,0,-0.457892,-0.457892,4.36E+21,9.42E+20,-2.72E+20,-8.71E+18,4.67E+20,-4.75E+20,18212,5.36E+20,2.72E+18,83.6267,83.6267,0
4257,1981,8,27,14,55,30,-0.5889,-0.5889,1.31E+22,1.73E+22,1.02E+18,-2.30E+21,7.50E+21,-9.81E+21,80881,1.56E+21,4.39E+18,73.0668,73.0668,0,1.93777,1.93777,4.99E+21,1.70E+21,1.36E+21,8.56E+20,1.28E+21,-4.23E+20,19794,6.50E+20,4.43E+18,70.0472,70.0472,0
4258,1981,8,28,14,31,30,-0.136225,-0.136225,1.28E+22,1.79E+22,5.53E+20,-1.51E+21,8.17E+21,-9.69E+21,79442,1.46E+21,4.01E+18,67.0507,67.0507,0,2.60845,2.60845,4.10E+21,1.20E+21,1.28E+21,6.33E+20,9.19E+20,-2.86E+20,17592,5.10E+20,3.68E+18,68.2511,68.2511,0
4259,1981,8,29,15,30,35,-0.0131546,-0.0131546,1.17E+22,1.61E+22,1.70E+20,-9.60E+20,7.55E+21,-8.51E+21,80456,1.50E+21,3.70E+18,60.2766,60.2766,0,2.06551,2.06551,4.33E+21,1.08E+21,1.26E+21,3.86E+20,7.32E+20,-3.46E+20,19097,5.98E+20,2.55E+18,59.9261,59.9261,0
4260,1981,8,30,14,28,14,-0.86892,-0.86892,1.20E+22,1.64E+22,-1.01E+21,-3.07E+21,6.68E+21,-9.75E+21,80472,1.51E+21,4.20E+18,109.767,109.767,0,0.231808,0.231808,4.77E+21,1.14E+21,-1.97E+20,1.66E+19,5.79E+20,-5.62E+20,19303,6.19E+20,2.51E+18,59.3938,59.3938,0
4262,1981,9,1,17,4,16,0.614574,0.614574,1.16E+22,1.63E+22,1.45E+21,8.60E+20,8.57E+21,-7.71E+21,81223,1.54E+21,3.34E+18,64.0413,64.0413,0,1.39975,1.39975,5.91E+21,1.47E+21,3.87E+20,5.28E+20,9.99E+20,-4.71E+20,19531,6.40E+20,3.32E+18,71.7602,71.7602,0
4263,1981,9,2,14,34,0,0.207585,0.207585,1.19E+22,1.63E+22,3.92E+20,9.42E+19,8.22E+21,-8.12E+21,81350,1.54E+21,3.67E+18,65.9096,65.9096,0,-0.0943318,-0.0943318,4.31E+21,1.06E+21,-2.11E+19,-1.36E+20,4.61E+20,-5.98E+20,19310,6.26E+20,2.63E+18,65.9332,65.9332,0
4264,1981,9,3,14,35,11,-0.448359,-0.448359,1.25E+22,1.60E+22,-7.34E+20,-1.50E+21,7.23E+21,-8.73E+21,81433,1.54E+21,3.51E+18,60.0315,60.0315,0,-0.474931,-0.474931,5.76E+21,1.04E+21,-1.17E+21,5.97E+19,5.52E+20,-4.92E+20,19033,6.03E+20,3.16E+18,71.9016,71.9016,0
4265,1981,9,4,14,11,57,-1.55272,-1.55272,1.39E+22,1.81E+22,-3.06E+21,-3.69E+21,7.22E+21,-1.09E+22,82301,1.61E+21,4.53E+18,55.937,55.937,0,-0.0170777,-0.0170777,4.92E+21,1.25E+21,-2.69E+20,2.65E+20,7.56E+20,-4.91E+20,19897,6.84E+20,3.30E+18,50.7943,50.7943,0
4266,1981,9,5,15,6,50,-0.448539,-0.448539,1.18E+22,1.56E+22,-8.43E+20,-1.26E+21,7.15E+21,-8.41E+21,80869,1.49E+21,4.88E+18,65.5738,65.5738,0,1.15601,1.15601,3.68E+21,9.32E+20,5.15E+20,3.86E+20,6.59E+20,-2.73E+20,18543,5.66E+20,2.93E+18,50.1974,50.1974,0
4267,1981,9,6,14,19,35,0.539971,0.539971,1.08E+22,1.51E+22,9.47E+20,4.23E+20,7.75E+21,-7.32E+21,80646,1.48E+21,2.81E+18,69.5967,69.5967,0,1.67629,1.67629,3.70E+21,9.14E+20,7.98E+20,4.65E+20,6.90E+20,-2.24E+20,17844,5.29E+20,3.64E+18,56.8742,56.8742,0
4268,1981,9,7,15,44,36,-0.463026,-0.463026,1.29E+22,2.35E+22,-1.25E+21,-2.78E+21,1.04E+22,-1.31E+22,91941,1.92E+21,7.50E+18,83.2369,83.2369,0,1.73836,1.73836,6.25E+21,6.02E+21,2.01E+21,2.47E+21,4.24E+21,-1.77E+21,31560,8.94E+20,4.75E+18,68.4979,68.4979,0
4269,1981,9,8,15,40,24,-0.699365,-0.699365,1.22E+22,1.66E+22,-1.00E+21,-2.07E+21,7.25E+21,-9.32E+21,81702,1.54E+21,5.29E+18,75.2776,75.2776,0,0.578047,0.578047,4.95E+21,1.04E+21,4.00E+20,1.72E+20,6.03E+20,-4.32E+20,19559,6.49E+20,2.35E+18,65.9747,65.9747,0
4270,1981,9,9,14,6,37,-1.00576,-1.00576,1.04E+22,1.50E+22,-1.05E+21,-3.13E+21,5.93E+21,-9.06E+21,80138,1.46E+21,2.94E+18,98.603,98.603,0,0.332368,0.332368,4.28E+21,8.69E+20,5.56E+19,1.25E+20,4.97E+20,-3.72E+20,17641,5.17E+20,2.57E+18,57.0623,57.0623,0
4271,1981,9,10,14,50,44,-0.471119,-0.471119,1.14E+22,1.59E+22,-6.28E+20,-1.31E+21,7.31E+21,-8.62E+21,80152,1.45E+21,3.42E+18,119.871,119.871,0,1.1839,1.1839,3.82E+21,7.70E+20,3.84E+20,3.26E+20,5.48E+20,-2.22E+20,17452,5.04E+20,3.03E+18,53.2877,53.2877,0
4272,1981,9,11,14,28,50,2.12211,2.12211,1.20E+22,1.58E+22,3.70E+21,2.84E+21,9.30E+21,-6.46E+21,80538,1.46E+21,4.72E+18,74.6544,74.6544,0,4.03015,4.03015,3.70E+21,7.60E+20,2.16E+21,3.86E+20,5.73E+20,-1.87E+20,17662,5.14E+20,3.28E+18,48.9486,48.9486,0
4284,1981,9,23,14,46,45,-2.07726,-2.07726,1.02E+22,1.48E+22,-2.67E+21,-4.92E+21,4.94E+21,-9.86E+21,80226,1.47E+21,5.16E+18,59.9095,59.9095,0,-0.815557,-0.815557,2.77E+21,8.35E+20,-4.71E+20,-1.08E+20,3.64E+20,-4.71E+20,19147,5.67E+20,4.83E+18,79.0608,79.0608,0
4285,1981,9,24,15,31,57,-1.49438,-1.49438,8.91E+21,1.33E+22,-2.12E+21,-3.18E+21,5.07E+21,-8.25E+21,80363,1.49E+21,4.05E+18,118.15,118.15,0,-0.835926,-0.835926,3.69E+21,8.57E+20,-8.74E+20,4.45E+19,4.51E+20,-4.06E+20,19877,6.10E+20,2.63E+18,43.0943,43.0943,0
4286,1981,9,25,14,24,8,-2.36138,-2.36138,9.89E+21,1.46E+22,-3.54E+21,-4.88E+21,4.85E+21,-9.73E+21,79388,1.45E+21,5.17E+18,42.4085,42.4085,0,-0.82169,-0.82169,3.14E+21,7.82E+20,-6.23E+20,4.12E+19,4.12E+20,-3.70E+20,19481,5.80E+20,3.13E+18,48.7142,48.7142,0
4287,1981,9,26,14,10,0,-0.664458,-0.664458,1.07E+22,1.50E+22,-1.17E+21,-1.78E+21,6.59E+21,-8.37E+21,80789,1.56E+21,5.03E+18,68.9622,68.9622,0,0.968036,0.968036,3.75E+21,9.67E+20,5.45E+20,3.18E+20,6.43E+20,-3.25E+20,21030,7.02E+20,1.95E+18,33.2483,33.2483,0
4288,1981,9,27,15,2,56,-1.44371,-1.44371,8.71E+21,1.25E+22,-2.32E+21,-3.06E+21,4.74E+21,-7.80E+21,78944,1.44E+21,3.81E+18,73.6762,73.6762,0,-0.808286,-0.808286,2.75E+21,8.77E+20,-5.19E+20,-1.87E+20,3.45E+20,-5.32E+20,19750,5.83E+20,2.60E+18,46.5706,46.5706,0
4289,1981,9,28,15,10,7,-1.08538,-1.08538,8.69E+21,1.25E+22,-1.37E+21,-2.58E+21,4.96E+21,-7.55E+21,79527,1.48E+21,3.07E+18,77.3904,77.3904,0,-0.221748,-0.221748,3.58E+21,9.69E+20,-3.78E+20,5.02E+19,5.10E+20,-4.59E+20,20399,6.23E+20,2.99E+18,45.5374,45.5374,0
4296,1981,10,5,21,56,35,-1.59311,-1.59311,1.06E+22,1.43E+22,-2.69E+21,-2.82E+21,5.72E+21,-8.54E+21,76919,1.42E+21,4.53E+18,80.4743,80.4743,0,-0.268217,-0.268217,4.32E+21,1.75E+21,-3.30E+20,6.78E+20,1.22E+21,-5.38E+20,21474,6.44E+20,2.50E+18,40.2886,40.2886,0
4297,1981,10,6,14,36,50,-1.12737,-1.12737,1.03E+22,1.40E+22,-1.74E+21,-2.43E+21,5.79E+21,-8.22E+21,77218,1.44E+21,2.89E+18,59.0417,59.0417,0,0.301589,0.301589,4.13E+21,1.41E+21,-1.16E+20,4.73E+20,9.43E+20,-4.70E+20,21440,6.35E+20,4.00E+18,65.3052,65.3052,0
4298,1981,10,7,15,19,0,-0.316757,-0.316757,7.90E+21,1.16E+22,-3.08E+20,-7.49E+20,5.44E+21,-6.19E+21,77100,1.44E+21,4.38E+18,49.7559,49.7559,0,1.12193,1.12193,3.22E+21,1.34E+21,5.84E+20,4.75E+20,9.08E+20,-4.33E+20,21629,6.36E+20,3.07E+18,47.9979,47.9979,0
4299,1981,10,8,15,43,25,-0.440911,-0.440911,9.92E+21,1.44E+22,-5.03E+20,-1.40E+21,6.47E+21,-7.88E+21,75482,1.37E+21,3.71E+18,53.7201,53.7201,0,1.63251,1.63251,3.80E+21,1.28E+21,7.32E+20,4.76E+20,8.76E+20,-4.00E+20,21312,6.04E+20,2.03E+18,35.8871,35.8871,0
4300,1981,10,9,17,14,5,1.07818,1.07818,9.89E+21,1.39E+22,1.58E+21,2.16E+21,8.02E+21,-5.85E+21,76493,1.43E+21,2.81E+18,50.6838,50.6838,0,2.76367,2.76367,6.98E+21,2.12E+21,6.03E+20,1.13E+21,1.63E+21,-4.93E+20,22797,6.97E+20,3.24E+18,61.0215,61.0215,0
4301,1981,10,10,21,31,44,-1.5317,-1.5317,9.55E+21,1.29E+22,-2.48E+21,-2.46E+21,5.24E+21,-7.70E+21,75805,1.42E+21,2.52E+18,43.9066,43.9066,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
4304,1981,10,13,16,45,29,-0.705567,-0.705567,9.28E+21,1.33E+22,-8.44E+20,-1.50E+21,5.88E+21,-7.38E+21,71831,1.25E+21,3.53E+18,58.2365,58.2365,0,0.957152,0.957152,3.82E+21,1.53E+21,3.78E+20,3.98E+20,9.64E+20,-5.66E+20,19752,4.94E+20,4.12E+18,68.0062,68.0062,0
4305,1981,10,14,15,30,18,-1.36741,-1.36741,1.10E+22,1.48E+22,-1.73E+21,-3.00E+21,5.93E+21,-8.92E+21,72955,1.32E+21,2.70E+18,49.2351,49.2351,0,-1.11742,-1.11742,4.31E+21,1.66E+21,-6.39E+20,-1.01E+20,7.82E+20,-8.82E+20,21423,5.65E+20,2.51E+18,44.0351,44.0351,0
4306,1981,10,15,16,32,53,-0.500114,-0.500114,9.21E+21,1.27E+22,-7.57E+20,-1.07E+21,5.82E+21,-6.88E+21,74649,1.43E+21,2.27E+18,54.3731,54.3731,0,1.02511,1.02511,3.98E+21,1.72E+21,5.59E+20,4.89E+20,1.10E+21,-6.15E+20,24331,7.40E+20,1.82E+18,33.5407,33.5407,0
4307,1981,10,16,14,27,18,-2.61633,-2.61633,1.13E+22,1.30E+22,-5.41E+21,-5.08E+21,3.94E+21,-9.03E+21,75383,1.56E+21,2.80E+18,65.5816,65.5816,0,-0.354392,-0.354392,4.60E+21,2.10E+21,-5.68E+20,-1.15E+20,9.92E+20,-1.11E+21,25386,8.59E+20,2.30E+18,35.8251,35.8251,0
4308,1981,10,17,14,22,2,-0.0166668,-0.0166668,1.06E+22,1.45E+22,-3.63E+19,-6.72E+19,7.20E+21,-7.27E+21,73670,1.41E+21,4.35E+18,85.6036,85.6036,0,0.788888,0.788888,5.01E+21,2.04E+21,4.88E+20,9.68E+19,1.07E+21,-9.72E+20,24191,7.00E+20,2.19E+18,57.4042,57.4042,0
4309,1981,10,18,18,47,11,-0.252848,-0.252848,9.04E+21,1.22E+22,-1.48E+20,-1.79E+20,6.03E+21,-6.21E+21,74189,1.44E+21,2.81E+18,49.6389,49.6389,0,1.86241,1.86241,5.63E+21,2.36E+21,1.32E+21,7.99E+20,1.58E+21,-7.80E+20,26025,8.41E+20,2.47E+18,48.6571,48.6571,0
4310,1981,10,19,18,10,57,-0.608777,-0.608777,8.13E+21,1.08E+22,-7.56E+20,-9.47E+20,4.92E+21,-5.87E+21,71788,1.33E+21,3.06E+18,47.6235,47.6235,0,1.49524,1.49524,3.74E+21,1.85E+21,8.65E+20,5.35E+20,1.19E+21,-6.56E+20,24357,6.78E+20,2.82E+18,43.1481,43.1481,0
4311,1981,10,20,14,57,16,-1.86624,-1.86624,9.21E+21,1.27E+22,-2.41E+21,-3.73E+21,4.51E+21,-8.23E+21,71736,1.33E+21,4.06E+18,102.308,102.308,0,0.297206,0.297206,5.89E+21,2.08E+21,-5.46E+20,5.25E+20,1.30E+21,-7.76E+20,24312,6.62E+20,2.34E+18,74.8529,74.8529,0
4312,1981,10,21,16,44,28,-0.756236,-0.756236,9.92E+21,1.35E+22,-8.91E+20,-1.18E+21,6.18E+21,-7.37E+21,70462,1.29E+21,2.99E+18,51.7258,51.7258,0,1.44095,1.44095,3.64E+21,1.70E+21,7.46E+20,5.22E+20,1.11E+21,-5.88E+20,23743,6.20E+20,2.55E+18,44.6894,44.6894,0
4313,1981,10,22,15,31,7,-0.804961,-0.804961,1.15E+22,1.59E+22,-1.15E+21,-2.09E+21,6.91E+21,-9.00E+21,69683,1.26E+21,3.81E+18,67.0665,67.0665,0,0.667209,0.667209,5.00E+21,2.51E+21,1.83E+20,6.57E+20,1.58E+21,-9.24E+20,24197,6.30E+20,3.21E+18,63.8782,63.8782,0
4314,1981,10,23,14,30,46,-1.36173,-1.36173,8.15E+21,1.12E+22,-1.43E+21,-2.49E+21,4.35E+21,-6.84E+21,64925,1.09E+21,2.87E+18,52.0468,52.0468,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
4315,1981,10,24,14,47,41,-1.22861,-1.22861,8.17E+21,1.10E+22,-1.23E+21,-2.64E+21,4.20E+21,-6.84E+21,68298,1.24E+21,3.56E+18,46.5051,46.5051,0,0.533029,0.533029,3.40E+21,1.51E+21,1.62E+20,3.28E+20,9.21E+20,-5.93E+20,23350,5.76E+20,1.67E+18,52.3095,52.3095,0
4316,1981,10,25,14,30,52,-1.65022,-1.65022,7.94E+21,1.08E+22,-1.64E+21,-3.38E+21,3.72E+21,-7.10E+21,67983,1.24E+21,2.54E+18,46.3338,46.3338,0,0.554067,0.554067,3.55E+21,2.04E+21,1.67E+20,6.33E+20,1.33E+21,-7.02E+20,23811,5.91E+20,2.74E+18,49.4373,49.4373,0
4317,1981,10,26,14,20,15,-0.396795,-0.396795,1.32E+22,1.49E+22,-1.06E+21,-1.10E+21,6.92E+21,-8.02E+21,71952,1.59E+21,4.05E+18,59.5839,59.5839,0,1.11656,1.11656,7.73E+21,3.65E+21,-4.56E+19,9.22E+20,2.29E+21,-1.36E+21,28755,9.63E+20,4.17E+18,87.8117,87.8117,0
4318,1981,10,27,14,40,7,-2.07655,-2.07655,1.20E+22,2.85E+22,-4.16E+21,-9.95E+21,9.29E+21,-1.92E+22,88551,1.74E+21,1.36E+19,76.7464,76.7464,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
4320,1981,10,29,16,38,48,-0.362638,-0.362638,7.20E+21,9.69E+21,-1.91E+20,-1.28E+21,4.21E+21,-5.49E+21,66312,1.23E+21,1.84E+18,42.5841,42.5841,0,2.01476,2.01476,4.81E+21,2.83E+21,1.23E+21,1.28E+21,2.05E+21,-7.74E+20,27037,7.06E+20,3.20E+18,58.5667,58.5667,0
4321,1981,10,30,14,49,43,-0.346803,-0.346803,8.36E+21,1.11E+22,-2.43E+20,-1.53E+21,4.78E+21,-6.31E+21,68543,1.41E+21,2.51E+18,46.4789,46.4789,0,2.66706,2.66706,4.92E+21,3.17E+21,1.94E+21,1.60E+21,2.38E+21,-7.84E+20,28494,8.13E+20,2.97E+18,51.9751,51.9751,0
4322,1981,10,31,14,48,13,-1.27032,-1.27032,9.19E+21,1.19E+22,-1.70E+21,-3.20E+21,4.33E+21,-7.53E+21,68402,1.43E+21,3.10E+18,48.0604,48.0604,0,-0.573897,-0.573897,7.28E+21,3.73E+21,-1.87E+21,2.34E+20,1.98E+21,-1.75E+21,30229,9.56E+20,2.28E+18,66.1683,66.1683,0
4323,1981,11,1,16,48,46,-1.29622,-1.29622,8.76E+21,1.05E+22,-2.11E+21,-2.19E+21,4.18E+21,-6.37E+21,66696,1.32E+21,4.09E+18,36.1249,36.1249,0,-0.233885,-0.233885,5.53E+21,2.96E+21,-8.29E+20,3.97E+20,1.68E+21,-1.28E+21,29485,8.31E+20,3.66E+18,63.1432,63.1432,0
4324,1981,11,2,17,40,8,-1.10346,-1.10346,7.09E+21,9.93E+21,-1.14E+21,-2.48E+21,3.73E+21,-6.20E+21,65023,1.24E+21,2.04E+18,31.3536,31.3536,0,-0.00737413,-0.00737413,4.55E+21,2.82E+21,-1.04E+20,-1.47E+19,1.40E+21,-1.42E+21,28709,7.44E+20,2.54E+18,42.7239,42.7239,0
4325,1981,11,3,17,41,46,1.36937,1.36937,6.79E+21,9.28E+21,1.88E+21,1.55E+21,5.41E+21,-3.86E+21,62757,1.15E+21,2.56E+18,50.1608,50.1608,0,2.04291,2.04291,4.50E+21,2.84E+21,1.19E+21,9.13E+20,1.88E+21,-9.66E+20,27380,6.60E+20,2.03E+18,40.6628,40.6628,0
4326,1981,11,4,16,26,36,-2.10698,-2.10698,7.92E+21,9.43E+21,-3.13E+21,-3.73E+21,2.85E+21,-6.58E+21,65592,1.33E+21,2.46E+18,56.8129,56.8129,0,-0.818516,-0.818516,5.80E+21,3.52E+21,-1.52E+21,2.38E+20,1.88E+21,-1.64E+21,30944,8.77E+20,2.39E+18,52.2798,52.2798,0
4327,1981,11,5,16,56,44,-1.4216,-1.4216,6.97E+21,9.25E+21,-1.72E+21,-3.05E+21,3.10E+21,-6.15E+21,64775,1.30E+21,3.14E+18,50.8281,50.8281,0,0.988234,0.988234,5.04E+21,3.15E+21,4.28E+20,1.16E+21,2.16E+21,-9.97E+20,31006,8.47E+20,2.27E+18,40.856,40.856,0
4328,1981,11,6,16,12,37,-0.276491,-0.276491,6.79E+21,8.39E+21,-4.30E+20,-9.63E+20,3.71E+21,-4.68E+21,63950,1.28E+21,2.53E+18,51.3252,51.3252,0,0.917072,0.917072,5.11E+21,3.15E+21,2.56E+20,8.23E+20,1.99E+21,-1.16E+21,30988,8.30E+20,2.25E+18,54.619,54.619,0
4329,1981,11,7,18,33,41,-4.34531,-4.34531,1.13E+22,1.45E+22,-6.63E+21,-8.12E+21,3.18E+21,-1.13E+22,65541,1.39E+21,3.84E+18,39.9335,39.9335,0,-3.18201,-3.18201,9.32E+21,5.55E+21,-4.79E+21,-7.75E+20,2.39E+21,-3.16E+21,33148,9.70E+20,2.66E+18,51.1442,51.1442,0
4330,1981,11,8,17,36,0,0.8649,0.8649,7.51E+21,9.60E+21,1.11E+21,9.24E+20,5.26E+21,-4.34E+21,61688,1.19E+21,2.75E+18,60.8468,60.8468,0,0.965567,0.965567,5.25E+21,3.45E+21,5.95E+20,7.55E+20,2.10E+21,-1.35E+21,31088,7.79E+20,2.41E+18,47.4156,47.4156,0
4331,1981,11,9,16,7,28,-1.54172,-1.54172,7.67E+21,9.15E+21,-2.10E+21,-2.69E+21,3.23E+21,-5.92E+21,63603,1.33E+21,2.94E+18,30.5504,30.5504,0,0.965749,0.965749,5.83E+21,3.65E+21,2.32E+20,7.72E+20,2.21E+21,-1.44E+21,33132,9.17E+20,3.20E+18,58.2602,58.2602,0
4332,1981,11,10,16,12,32,1.15516,1.15516,6.93E+21,8.47E+21,1.51E+21,1.65E+21,5.06E+21,-3.41E+21,61692,1.24E+21,2.48E+18,38.7659,38.7659,0,2.89643,2.89643,4.84E+21,3.57E+21,2.38E+21,1.90E+21,2.74E+21,-8.36E+20,32835,8.64E+20,1.91E+18,41.3735,41.3735,0
4333,1981,11,11,18,23,53,0.663782,0.663782,6.35E+21,8.15E+21,1.20E+21,2.45E+20,4.20E+21,-3.95E+21,61899,1.28E+21,2.37E+18,38.6605,38.6605,0,1.5023,1.5023,7.60E+21,4.45E+21,-9.13E+19,1.48E+21,2.97E+21,-1.48E+21,34161,9.50E+20,2.89E+18,46.7656,46.7656,0
4334,1981,11,12,16,11,55,-2.14527,-2.14527,5.96E+21,7.80E+21,-2.69E+21,-3.50E+21,2.15E+21,-5.65E+21,60908,1.25E+21,2.41E+18,26.1393,26.1393,0,-0.843938,-0.843938,4.35E+21,2.98E+21,-1.22E+21,2.98E+20,1.64E+21,-1.34E+21,34035,9.03E+20,1.86E+18,40.8993,40.8993,0
4335,1981,11,13,16,28,15,-0.835678,-0.835678,6.39E+21,7.84E+21,-1.09E+21,-1.01E+21,3.42E+21,-4.43E+21,58008,1.10E+21,2.99E+18,42.2405,42.2405,0,-0.198874,-0.198874,3.96E+21,3.00E+21,-4.02E+20,5.42E+20,1.77E+21,-1.23E+21,31955,7.42E+20,1.90E+18,40.8792,40.8792,0
4336,1981,11,14,17,10,39,-1.3863,-1.3863,6.31E+21,8.01E+21,-1.61E+21,-1.63E+21,3.19E+21,-4.82E+21,57251,1.09E+21,2.66E+18,41.6937,41.6937,0,-0.471255,-0.471255,4.49E+21,3.27E+21,-7.24E+20,7.13E+20,1.99E+21,-1.28E+21,31606,7.16E+20,2.34E+18,41.0844,41.0844,0
4337,1981,11,15,16,3,40,-0.629908,-0.629908,5.70E+21,7.40E+21,-5.90E+20,-1.16E+21,3.12E+21,-4.28E+21,56671,1.08E+21,2.76E+18,51.7889,51.7889,0,0.481028,0.481028,3.24E+21,2.64E+21,1.27E+20,8.91E+20,1.76E+21,-8.73E+20,32244,7.29E+20,2.15E+18,37.2732,37.2732,0
4338,1981,11,16,16,5,10,0.222335,0.222335,5.82E+21,6.84E+21,2.26E+20,4.21E+19,3.44E+21,-3.40E+21,56863,1.10E+21,2.99E+18,41.8225,41.8225,0,1.63983,1.63983,3.65E+21,3.10E+21,1.11E+21,1.45E+21,2.28E+21,-8.25E+20,33325,7.64E+20,2.44E+18,55.7694,55.7694,0
4339,1981,11,17,15,56,57,-0.50354,-0.50354,5.61E+21,6.84E+21,-6.15E+20,-7.61E+20,3.04E+21,-3.80E+21,56701,1.12E+21,1.97E+18,30.9217,30.9217,0,0.856597,0.856597,4.71E+21,3.23E+21,1.85E+20,1.18E+21,2.21E+21,-1.02E+21,34901,8.32E+20,2.59E+18,68.9547,68.9547,0
4340,1981,11,18,19,7,24,-2.27171,-2.27171,6.92E+21,9.21E+21,-2.61E+21,-3.12E+21,3.04E+21,-6.16E+21,55348,1.08E+21,2.57E+18,45.6267,45.6267,0,-2.66738,-2.66738,6.15E+21,4.92E+21,-2.38E+21,-2.01E+21,1.46E+21,-3.46E+21,35196,8.29E+20,2.35E+18,40.2132,40.2132,0
4341,1981,11,19,17,40,50,-3.53533,-3.53533,7.38E+21,9.50E+21,-3.99E+21,-5.01E+21,2.25E+21,-7.25E+21,55494,1.11E+21,2.29E+18,59.7285,59.7285,0,-1.23575,-1.23575,5.72E+21,5.59E+21,-1.09E+21,-2.50E+20,2.67E+21,-2.92E+21,32299,6.92E+20,2.89E+18,68.2923,68.2923,0
4342,1981,11,20,15,22,36,-1.57971,-1.57971,8.68E+21,9.20E+21,-2.63E+21,-2.50E+21,3.35E+21,-5.85E+21,57512,1.29E+21,2.48E+18,37.5052,37.5052,0,-0.133471,-0.133471,7.10E+21,4.45E+21,-1.89E+21,6.79E+20,2.57E+21,-1.89E+21,39384,1.15E+21,3.27E+18,54.5763,54.5763,0
4343,1981,11,21,16,14,5,-1.40103,-1.40103,4.98E+21,6.03E+21,-1.42E+21,-2.15E+21,1.94E+21,-4.09E+21,54078,1.08E+21,1.89E+18,26.927,26.927,0,0.804229,0.804229,4.03E+21,3.32E+21,3.35E+20,1.27E+21,2.29E+21,-1.03E+21,36529,8.45E+20,2.17E+18,49.0631,49.0631,0
