2572,1977,1,15,17,27,55,2.22749,6.54488,4.10E+20,9.64E+19,2.53E+20,-1.57E+20,974,1.49E+19,0,-3.46625,-8.71191,9.76E+21,-3.80E+21,2.98E+21,-6.78E+21,33393,4.35E+20,0
2573,1977,1,16,15,50,6,0.433869,1.25377,5.09E+21,1.68E+20,2.63E+21,-2.46E+21,9473,1.65E+20,0,-2.63043,-6.89448,1.82E+22,-4.67E+21,6.77E+21,-1.14E+22,49592,7.11E+20,0
2576,1977,1,19,16,30,47,0.329662,0.894872,6.12E+21,1.30E+20,3.13E+21,-3.00E+21,11676,2.13E+20,0,-2.45242,-6.64468,2.11E+22,-5.23E+21,7.94E+21,-1.32E+22,55625,8.17E+20,0
2581,1977,1,24,19,22,58,1.69339,7.53085,2.65E+22,5.22E+21,1.59E+22,-1.07E+22,27137,8.99E+20,0,-2.37695,-8.30093,4.02E+22,-1.42E+22,1.30E+22,-2.72E+22,77658,1.68E+21,0
2584,1977,1,27,19,9,37,3.30982,86.7485,2.81E+23,8.78E+22,1.84E+23,-9.66E+22,28508,9.99E+20,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2585,1977,1,28,20,10,59,1.30666,39.457,2.31E+23,2.87E+22,1.30E+23,-1.01E+23,27378,9.92E+20,0,-3.28101,-31.6592,2.79E+23,-6.41E+22,1.07E+23,-1.72E+23,77456,1.82E+21,0
2588,1977,1,31,18,8,12,-0.650257,-44.7274,1.39E+23,-1.36E+22,6.26E+22,-7.62E+22,32523,9.78E+20,0,-3.59875,-51.1963,1.58E+23,-7.08E+22,4.38E+22,-1.15E+23,86701,1.83E+21,0
2590,1977,2,2,16,57,22,0.208221,18.7658,1.36E+23,1.79E+22,7.69E+22,-5.90E+22,26322,9.68E+20,0,-3.24347,-20.7272,1.67E+23,-5.45E+22,5.62E+22,-1.11E+23,78987,1.84E+21,0
2591,1977,2,3,18,29,8,1.47052,124.385,1.44E+23,3.85E+22,9.13E+22,-5.28E+22,37799,9.64E+20,0,-8.0883,-189.042,3.45E+23,-2.15E+23,6.52E+22,-2.80E+23,94186,1.85E+21,0
2592,1977,2,4,17,11,9,0.201647,-8.08435,1.22E+23,-1.28E+22,5.47E+22,-6.75E+22,28655,9.59E+20,0,-3.35544,-28.8655,1.56E+23,-5.65E+22,4.96E+22,-1.06E+23,84895,1.85E+21,0
2593,1977,2,5,17,6,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,-2.61872,-7.23007,4.44E+22,-1.04E+22,1.70E+22,-2.74E+22,86408,1.85E+21,0
2594,1977,2,6,20,46,5,0.404111,-13.2274,1.38E+23,1.57E+21,6.98E+22,-6.82E+22,27295,9.50E+20,0,-3.19734,-32.8451,1.57E+23,-6.82E+22,4.45E+22,-1.13E+23,85285,1.86E+21,0
2595,1977,2,7,16,34,44,0.627918,20.848,1.45E+23,6.33E+21,7.56E+22,-6.93E+22,28032,9.47E+20,0,-3.03863,-20.2633,1.62E+23,-2.89E+22,6.64E+22,-9.53E+22,85925,1.86E+21,0
2596,1977,2,8,18,3,57,0.737411,2.53277,1.25E+23,-1.86E+21,6.17E+22,-6.35E+22,24264,9.43E+20,0,-2.98641,-20.7108,1.53E+23,-5.49E+22,4.90E+22,-1.04E+23,79693,1.87E+21,0
2597,1977,2,9,17,2,42,1.37023,32.7227,1.42E+23,4.32E+22,9.26E+22,-4.94E+22,22975,9.39E+20,0,-2.79529,-18.0319,1.76E+23,-5.89E+22,5.85E+22,-1.17E+23,77795,1.87E+21,0
2598,1977,2,10,18,4,45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2599,1977,2,11,16,44,46,0.761373,17.4711,1.46E+23,1.15E+22,7.88E+22,-6.73E+22,24221,9.32E+20,0,-2.76513,-18.3741,1.56E+23,-3.78E+22,5.91E+22,-9.69E+22,81717,1.88E+21,0
2601,1977,2,13,18,11,40,0.73058,11.836,1.42E+23,1.04E+22,7.64E+22,-6.60E+22,26593,9.25E+20,0,-2.79454,-7.445,1.73E+23,-2.45E+22,7.44E+22,-9.89E+22,87613,1.88E+21,0
2602,1977,2,14,17,40,18,0.805483,7.1287,1.71E+23,1.36E+22,9.21E+22,-7.85E+22,26746,9.22E+20,0,-3.06059,-17.0242,1.61E+23,-5.35E+22,5.37E+22,-1.07E+23,88544,1.89E+21,0
2603,1977,2,15,16,39,8,1.50788,18.052,1.50E+23,2.11E+22,8.55E+22,-6.45E+22,22558,9.20E+20,0,-2.73802,-18.4856,1.70E+23,-7.59E+22,4.72E+22,-1.23E+23,81485,1.89E+21,0
2604,1977,2,16,16,31,6,1.63627,84.9282,2.00E+23,4.52E+22,1.23E+23,-7.75E+22,26896,9.17E+20,0,-2.1869,-30.206,2.08E+23,-3.45E+22,8.69E+22,-1.21E+23,88130,1.89E+21,0
2605,1977,2,17,15,53,26,-0.360771,-39.9944,3.24E+23,-5.76E+22,1.33E+23,-1.91E+23,25691,9.14E+20,0,-2.08003,-7.42994,2.60E+23,-2.27E+22,1.19E+23,-1.41E+23,88666,1.89E+21,0
2606,1977,2,18,15,28,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2607,1977,2,19,18,22,16,0.288558,-27.712,2.21E+23,-2.06E+22,1.00E+23,-1.21E+23,24118,9.10E+20,0,-2.72686,-24.8721,2.17E+23,-7.03E+22,7.35E+22,-1.44E+23,86871,1.90E+21,0
2608,1977,2,20,16,7,51,-0.172221,-47.6689,2.32E+23,-3.97E+22,9.61E+22,-1.36E+23,24833,9.08E+20,0,-2.64069,-17.4746,2.08E+23,-5.42E+22,7.70E+22,-1.31E+23,88494,1.90E+21,0
