mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
785,2011,2,24,21,46,13.3,-0.176332,-0.176332,6.84E+21,1.34E+21,-2.28E+19,-2.59E+19,6.59E+20,-6.85E+20,89581,9.01E+20,1.02E+18,3663.14,3663.14,0,0.928527,0.928527,3.36E+22,1.54E+22,4.47E+21,1.30E+21,8.33E+21,-7.03E+21,344966,1.91E+21,2.48E+18,5258.35,5258.35,0
786,2011,2,25,21,46,13.4,-0.419251,-0.419251,7.70E+21,1.38E+21,-4.76E+20,-1.67E+20,6.08E+20,-7.75E+20,89259,9.00E+20,1.31E+18,3783.29,3783.29,0,0.957768,0.957768,3.15E+22,1.53E+22,3.19E+21,1.71E+21,8.51E+21,-6.80E+21,345265,1.91E+21,2.11E+18,4329.38,4329.38,0
787,2011,2,26,21,46,13.5,-0.560088,-0.560088,6.84E+21,1.25E+21,-4.17E+20,-1.42E+20,5.56E+20,-6.98E+20,89025,8.98E+20,8.15E+17,3899.76,3899.76,0,0.983458,0.983458,3.44E+22,1.54E+22,4.57E+21,1.72E+21,8.58E+21,-6.85E+21,345578,1.91E+21,1.85E+18,4634.82,4634.82,0
788,2011,2,27,21,46,13.6,-0.876403,-0.876403,6.90E+21,1.34E+21,-7.57E+20,-5.31E+19,6.43E+20,-6.96E+20,88802,8.97E+20,1.04E+18,733.219,733.219,0,1.18083,1.18083,3.31E+22,1.53E+22,4.67E+21,1.87E+21,8.57E+21,-6.70E+21,345851,1.91E+21,2.00E+18,4942.05,4942.05,0
789,2011,2,28,21,46,13.7,-0.0323979,-0.0323979,6.95E+21,1.39E+21,1.46E+20,1.02E+19,7.01E+20,-6.91E+20,88603,8.97E+20,1.62E+18,3898.33,3898.33,0,1.02339,1.02339,3.26E+22,1.56E+22,4.26E+21,1.75E+21,8.68E+21,-6.94E+21,346025,1.91E+21,1.84E+18,4889.98,4889.98,0
790,2011,3,1,21,46,13.9,-0.418869,-0.418869,7.08E+21,1.38E+21,-2.20E+20,-6.60E+19,6.55E+20,-7.21E+20,88401,8.96E+20,1.30E+18,3533.81,3533.81,0,1.00526,1.00526,2.89E+22,1.55E+22,2.34E+21,2.10E+21,8.81E+21,-6.71E+21,346115,1.91E+21,2.19E+18,4960.37,4960.37,0
791,2011,3,2,21,46,14,0.459842,0.459842,8.44E+21,1.35E+21,8.54E+20,-3.36E+19,6.61E+20,-6.94E+20,88218,8.95E+20,8.42E+17,3640.01,3640.01,0,1.27937,1.27937,3.00E+22,1.59E+22,7.17E+21,1.79E+21,8.87E+21,-7.08E+21,346199,1.92E+21,1.90E+18,5058.67,5058.67,0
792,2011,3,3,21,46,14.1,-0.407275,-0.407275,7.48E+21,1.41E+21,-4.00E+20,-1.19E+20,6.48E+20,-7.67E+20,88149,8.94E+20,1.19E+18,3588.71,3588.71,0,1.14288,1.14288,2.95E+22,1.59E+22,3.82E+21,2.26E+21,9.10E+21,-6.84E+21,346247,1.92E+21,2.32E+18,5458.92,5458.92,0
793,2011,3,4,21,46,14.2,-0.303388,-0.303388,7.82E+21,1.27E+21,7.36E+19,2.79E+19,6.47E+20,-6.19E+20,87965,8.94E+20,6.43E+17,3556.5,3556.5,0,0.907604,0.907604,2.70E+22,1.62E+22,1.74E+21,2.61E+21,9.40E+21,-6.79E+21,346161,1.92E+21,1.92E+18,5025.13,5025.13,0
794,2011,3,5,21,46,14.4,-0.11463,-0.11463,8.38E+21,1.35E+21,2.13E+20,-9.96E+19,6.26E+20,-7.25E+20,87902,8.94E+20,7.55E+17,4818.17,4818.17,0,1.17432,1.17432,2.81E+22,1.61E+22,3.06E+21,2.73E+21,9.41E+21,-6.68E+21,346122,1.92E+21,2.22E+18,4931.08,4931.08,0
795,2011,3,6,21,46,14.5,-0.403495,-0.403495,8.88E+21,1.38E+21,-3.18E+20,-1.11E+20,6.35E+20,-7.46E+20,87842,8.94E+20,1.25E+18,3136.75,3136.75,0,1.07469,1.07469,2.46E+22,1.60E+22,2.07E+21,2.11E+21,9.08E+21,-6.96E+21,345927,1.92E+21,2.99E+18,5077.22,5077.22,0
796,2011,3,7,21,46,14.6,0.311539,0.311539,9.27E+21,1.31E+21,7.83E+20,8.46E+19,6.98E+20,-6.14E+20,87790,8.94E+20,1.05E+18,4016.8,4016.8,0,1.24284,1.24284,2.44E+22,1.58E+22,3.62E+21,2.52E+21,9.17E+21,-6.65E+21,345755,1.92E+21,2.58E+18,4499.65,4499.65,0
797,2011,3,8,21,46,14.7,0.214985,0.214985,1.01E+22,1.26E+21,6.23E+20,1.83E+19,6.41E+20,-6.23E+20,87857,8.94E+20,8.31E+17,3206.62,3206.62,0,1.15854,1.15854,2.29E+22,1.59E+22,3.47E+21,2.07E+21,8.97E+21,-6.90E+21,345471,1.92E+21,1.77E+18,3963.33,3963.33,0
798,2011,3,9,21,46,14.9,-0.0800789,-0.0800789,1.21E+22,1.29E+21,-3.70E+20,-1.33E+19,6.37E+20,-6.50E+20,87801,8.94E+20,1.16E+18,2916.65,2916.65,0,1.13201,1.13201,1.90E+22,1.58E+22,2.61E+21,2.21E+21,9.00E+21,-6.79E+21,345156,1.92E+21,2.16E+18,3138.73,3138.73,0
799,2011,3,10,21,46,15,0.487021,0.487021,1.14E+22,1.31E+21,1.45E+21,7.47E+18,6.60E+20,-6.52E+20,87914,8.95E+20,7.32E+17,3414.59,3414.59,0,1.03067,1.03067,2.09E+22,1.57E+22,2.04E+21,2.54E+21,9.13E+21,-6.59E+21,344828,1.92E+21,2.77E+18,3396.84,3396.84,0
800,2011,3,11,21,46,15.1,0.0414139,0.0414139,9.96E+21,1.29E+21,-2.05E+20,-7.40E+19,6.09E+20,-6.83E+20,87888,8.95E+20,9.52E+17,2775.39,2775.39,0,1.00434,1.00434,1.69E+22,1.58E+22,1.78E+21,2.76E+21,9.27E+21,-6.51E+21,344361,1.91E+21,2.24E+18,1032.34,1032.34,0
801,2011,3,12,21,46,15.2,0.786603,0.786603,1.45E+22,1.30E+21,7.85E+20,-5.77E+18,6.49E+20,-6.55E+20,88065,8.97E+20,8.61E+17,4733.16,4733.16,0,1.10316,1.10316,1.85E+22,1.58E+22,2.90E+21,2.55E+21,9.16E+21,-6.61E+21,343864,1.91E+21,2.32E+18,3119.96,3119.96,0
802,2011,3,13,21,46,15.4,0.260221,0.260221,1.47E+22,1.34E+21,-9.37E+19,7.31E+19,7.06E+20,-6.33E+20,88098,8.97E+20,6.65E+17,4629.41,4629.41,0,0.961472,0.961472,1.64E+22,1.57E+22,1.26E+21,2.55E+21,9.14E+21,-6.59E+21,343375,1.91E+21,2.67E+18,2911.8,2911.8,0
803,2011,3,14,21,46,15.5,-0.380973,-0.380973,1.20E+22,1.30E+21,-1.01E+21,-4.64E+19,6.27E+20,-6.73E+20,88277,8.98E+20,1.09E+18,4058.02,4058.02,0,0.990727,0.990727,1.79E+22,1.57E+22,1.71E+21,2.58E+21,9.15E+21,-6.58E+21,342831,1.91E+21,2.51E+18,1965.84,1965.84,0
804,2011,3,15,21,46,15.6,0.309794,0.309794,1.10E+22,1.31E+21,6.62E+20,-6.74E+19,6.21E+20,-6.88E+20,88462,9.00E+20,7.14E+17,3313.23,3313.23,0,1.04484,1.04484,1.69E+22,1.58E+22,2.01E+21,2.27E+21,9.03E+21,-6.75E+21,342178,1.91E+21,2.16E+18,3964.43,3964.43,0
805,2011,3,16,21,46,15.8,0.145727,0.145727,1.27E+22,1.42E+21,2.40E+20,-2.22E+20,5.99E+20,-8.21E+20,88631,9.01E+20,8.55E+17,5826.6,5826.6,0,1.12233,1.12233,1.82E+22,1.57E+22,2.88E+21,2.73E+21,9.20E+21,-6.47E+21,341511,1.91E+21,2.70E+18,2776.95,2776.95,0
806,2011,3,17,21,46,15.9,1.15494,1.15494,1.09E+22,1.48E+21,1.95E+21,-2.25E+20,6.26E+20,-8.51E+20,88887,9.03E+20,1.42E+18,5202.47,5202.47,0,0.983803,0.983803,1.95E+22,1.57E+22,2.35E+21,2.61E+21,9.15E+21,-6.54E+21,340758,1.91E+21,1.92E+18,3897.76,3897.76,0
807,2011,3,18,21,46,16.1,0.69222,0.69222,1.46E+22,1.48E+21,1.22E+21,-2.10E+20,6.34E+20,-8.44E+20,89144,9.05E+20,1.27E+18,4959.27,4959.27,0,0.897857,0.897857,1.63E+22,1.57E+22,1.84E+21,2.40E+21,9.07E+21,-6.67E+21,339972,1.91E+21,2.30E+18,1157.26,1157.26,0
808,2011,3,19,21,46,16.2,0.757935,0.757935,1.55E+22,1.54E+21,1.07E+21,-1.48E+20,6.96E+20,-8.43E+20,89361,9.06E+20,9.84E+17,4974.7,4974.7,0,1.16041,1.16041,1.97E+22,1.58E+22,2.14E+21,2.95E+21,9.35E+21,-6.41E+21,339132,1.90E+21,2.36E+18,3995.33,3995.33,0
809,2011,3,20,21,46,16.3,0.918804,0.918804,1.46E+22,1.46E+21,2.01E+21,-1.52E+20,6.53E+20,-8.05E+20,89645,9.08E+20,1.03E+18,4827.26,4827.26,0,0.994631,0.994631,2.07E+22,1.58E+22,1.66E+21,2.46E+21,9.13E+21,-6.67E+21,338227,1.90E+21,2.12E+18,3975.38,3975.38,0
810,2011,3,21,21,46,16.5,0.562958,0.562958,1.83E+22,1.51E+21,1.65E+20,-1.52E+20,6.77E+20,-8.29E+20,89989,9.11E+20,9.86E+17,4718.11,4718.11,0,1.18629,1.18629,1.69E+22,1.57E+22,2.29E+21,2.65E+21,9.18E+21,-6.53E+21,337326,1.90E+21,2.58E+18,4096.41,4096.41,0
811,2011,3,22,21,46,16.6,-1.43604,-1.43604,2.07E+22,1.55E+21,-3.20E+21,4.07E+19,7.97E+20,-7.56E+20,90349,9.13E+20,1.11E+18,4093.02,4093.02,0,1.19601,1.19601,2.27E+22,1.56E+22,3.33E+21,2.50E+21,9.05E+21,-6.56E+21,336336,1.90E+21,2.27E+18,3211.39,3211.39,0
812,2011,3,23,21,46,16.8,1.0462,1.0462,1.92E+22,1.57E+21,1.94E+21,1.12E+19,7.93E+20,-7.82E+20,90670,9.15E+20,9.02E+17,4346.34,4346.34,0,1.33784,1.33784,2.06E+22,1.54E+22,3.12E+21,2.55E+21,8.99E+21,-6.44E+21,335282,1.89E+21,2.09E+18,4615.96,4615.96,0
813,2011,3,24,21,46,16.9,0.159598,0.159598,2.09E+22,1.55E+21,2.61E+20,-1.56E+18,7.76E+20,-7.77E+20,91031,9.18E+20,9.90E+17,3973.17,3973.17,0,0.757332,0.757332,2.13E+22,1.54E+22,5.22E+20,2.01E+21,8.71E+21,-6.69E+21,334251,1.89E+21,1.65E+18,3743.06,3743.06,0
814,2011,3,25,21,46,17.1,1.19244,1.19244,2.41E+22,1.63E+21,3.70E+21,4.81E+19,8.39E+20,-7.91E+20,91465,9.21E+20,1.48E+18,4007.31,4007.31,0,0.585891,0.585891,2.24E+22,1.55E+22,-6.22E+20,2.07E+21,8.78E+21,-6.72E+21,333131,1.89E+21,3.14E+18,5110.82,5110.82,0
815,2011,3,26,21,46,17.2,1.17761,1.17761,2.50E+22,1.67E+21,2.72E+21,-2.33E+20,7.18E+20,-9.51E+20,91890,9.24E+20,1.26E+18,3449.46,3449.46,0,1.05042,1.05042,2.04E+22,1.54E+22,2.37E+21,2.19E+21,8.78E+21,-6.60E+21,331956,1.89E+21,2.33E+18,3284.28,3284.28,0
816,2011,3,27,21,46,17.3,1.32703,1.32703,2.26E+22,1.66E+21,4.37E+21,-2.60E+19,8.18E+20,-8.44E+20,92378,9.27E+20,1.97E+18,3301.84,3301.84,0,0.90859,0.90859,2.03E+22,1.53E+22,2.01E+21,1.82E+21,8.57E+21,-6.75E+21,330678,1.88E+21,2.35E+18,3853.75,3853.75,0
817,2011,3,28,21,46,17.5,1.83772,1.83772,2.24E+22,1.66E+21,3.84E+21,-5.91E+19,7.99E+20,-8.59E+20,92838,9.30E+20,7.43E+17,3655.87,3655.87,0,0.743922,0.743922,2.00E+22,1.54E+22,1.91E+21,1.67E+21,8.52E+21,-6.86E+21,329442,1.88E+21,2.81E+18,5382.39,5382.39,0
818,2011,3,29,21,46,17.6,0.232757,0.232757,2.04E+22,1.78E+21,7.37E+20,-2.62E+20,7.57E+20,-1.02E+21,93390,9.33E+20,1.23E+18,4308.81,4308.81,0,0.767653,0.767653,1.86E+22,1.50E+22,1.74E+21,1.79E+21,8.39E+21,-6.60E+21,328189,1.88E+21,2.26E+18,3909.7,3909.7,0
819,2011,3,30,21,46,17.8,1.58992,1.58992,2.22E+22,1.75E+21,3.96E+21,9.87E+19,9.25E+20,-8.26E+20,93893,9.37E+20,8.06E+17,4593.97,4593.97,0,0.567403,0.567403,1.85E+22,1.49E+22,5.34E+20,1.29E+21,8.11E+21,-6.82E+21,326852,1.87E+21,1.76E+18,4983.16,4983.16,0
820,2011,3,31,21,46,17.9,0.531195,0.531195,2.25E+22,1.79E+21,2.02E+21,-8.37E+18,8.92E+20,-9.00E+20,94495,9.40E+20,7.48E+17,4290.34,4290.34,0,0.604304,0.604304,1.69E+22,1.50E+22,1.07E+21,1.41E+21,8.21E+21,-6.81E+21,325408,1.87E+21,1.72E+18,4298.75,4298.75,0
821,2011,4,1,21,46,18.1,0.629986,0.629986,2.07E+22,1.83E+21,2.27E+21,-2.97E+18,9.15E+20,-9.18E+20,95037,9.44E+20,7.73E+17,4989.2,4989.2,0,0.716477,0.716477,1.65E+22,1.49E+22,1.78E+21,1.31E+21,8.12E+21,-6.81E+21,324044,1.87E+21,1.90E+18,4353.55,4353.55,0
822,2011,4,2,21,46,18.2,1.30801,1.30801,2.58E+22,1.90E+21,4.99E+21,-1.32E+20,8.86E+20,-1.02E+21,95687,9.48E+20,8.50E+17,4833.88,4833.88,0,0.693987,0.693987,1.58E+22,1.47E+22,1.25E+21,1.25E+21,7.98E+21,-6.73E+21,322555,1.86E+21,1.54E+18,4315.92,4315.92,0
823,2011,4,3,21,46,18.4,2.22024,2.22024,3.28E+22,1.92E+21,5.52E+21,-1.86E+18,9.58E+20,-9.60E+20,96332,9.52E+20,9.76E+17,5126.83,5126.83,0,0.626792,0.626792,1.49E+22,1.50E+22,1.30E+21,1.28E+21,8.11E+21,-6.84E+21,321042,1.86E+21,1.74E+18,3519.44,3519.44,0
824,2011,4,4,21,46,18.5,0.726762,0.726762,3.24E+22,1.97E+21,2.15E+21,-1.40E+19,9.76E+20,-9.90E+20,96971,9.56E+20,9.05E+17,5159.88,5159.88,0,0.682464,0.682464,1.57E+22,1.52E+22,1.79E+21,1.66E+21,8.42E+21,-6.76E+21,319542,1.85E+21,1.67E+18,3284.08,3284.08,0
825,2011,4,5,21,46,18.7,0.305693,0.305693,3.36E+22,2.06E+21,3.59E+21,-2.72E+20,8.93E+20,-1.16E+21,97611,9.60E+20,1.16E+18,5660.43,5660.43,0,0.803601,0.803601,1.58E+22,1.49E+22,1.16E+21,2.07E+21,8.47E+21,-6.39E+21,317934,1.85E+21,3.05E+18,4410.58,4410.58,0
826,2011,4,6,21,46,18.8,0.556667,0.556667,3.55E+22,2.13E+21,3.08E+21,-1.13E+20,1.01E+21,-1.12E+21,98318,9.64E+20,1.11E+18,4823.86,4823.86,0,0.831731,0.831731,1.49E+22,1.45E+22,1.78E+21,1.85E+21,8.17E+21,-6.32E+21,316302,1.85E+21,1.61E+18,2519.33,2519.33,0
827,2011,4,7,21,46,18.9,1.63569,1.63569,3.53E+22,2.20E+21,4.85E+21,-1.49E+20,1.02E+21,-1.17E+21,99051,9.69E+20,1.36E+18,4952.41,4952.41,0,0.809207,0.809207,1.46E+22,1.44E+22,1.44E+21,1.66E+21,8.05E+21,-6.38E+21,314688,1.84E+21,2.32E+18,3212.1,3212.1,0
828,2011,4,8,21,46,19.1,0.166161,0.166161,3.37E+22,2.10E+21,6.61E+20,-9.15E+19,1.01E+21,-1.10E+21,99782,9.73E+20,7.90E+17,4867.91,4867.91,0,1.06185,1.06185,1.53E+22,1.44E+22,2.23E+21,2.70E+21,8.56E+21,-5.86E+21,312929,1.84E+21,2.34E+18,2389.63,2389.63,0
829,2011,4,9,21,46,19.2,1.8826,1.8826,3.65E+22,2.15E+21,5.55E+21,-5.27E+19,1.05E+21,-1.10E+21,100593,9.78E+20,7.42E+17,4292.3,4292.3,0,0.839411,0.839411,1.39E+22,1.42E+22,1.25E+21,2.12E+21,8.17E+21,-6.05E+21,311291,1.83E+21,1.98E+18,2774.49,2774.49,0
830,2011,4,10,21,46,19.4,1.46056,1.46056,3.48E+22,2.25E+21,3.19E+21,1.99E+19,1.14E+21,-1.12E+21,101441,9.83E+20,1.18E+18,4711.26,4711.26,0,0.741687,0.741687,1.39E+22,1.44E+22,1.31E+21,1.41E+21,7.93E+21,-6.52E+21,309504,1.83E+21,2.05E+18,2345.07,2345.07,0
831,2011,4,11,21,46,19.5,1.20436,1.20436,3.21E+22,2.31E+21,2.65E+21,-9.45E+19,1.11E+21,-1.20E+21,102255,9.88E+20,1.36E+18,4541.89,4541.89,0,0.90595,0.90595,1.33E+22,1.43E+22,1.28E+21,2.16E+21,8.21E+21,-6.05E+21,307678,1.82E+21,2.44E+18,2005.29,2005.29,0
832,2011,4,12,21,46,19.6,0.469799,0.469799,3.16E+22,2.33E+21,1.70E+21,-7.58E+19,1.13E+21,-1.20E+21,103078,9.93E+20,1.09E+18,4431.23,4431.23,0,0.912318,0.912318,1.41E+22,1.45E+22,1.08E+21,2.18E+21,8.36E+21,-6.18E+21,305931,1.82E+21,2.61E+18,2990.88,2990.88,0
834,2011,4,14,21,46,19.9,0.506336,0.506336,3.26E+22,2.68E+21,1.60E+21,-2.59E+20,1.21E+21,-1.47E+21,104923,1.00E+21,9.94E+17,4664.31,4664.31,0,0.918357,0.918357,1.45E+22,1.43E+22,1.41E+21,1.91E+21,8.10E+21,-6.19E+21,302216,1.81E+21,2.37E+18,5101.01,5101.01,0
835,2011,4,15,21,46,20.1,0.877937,0.877937,2.87E+22,2.59E+21,2.51E+21,-2.03E+20,1.19E+21,-1.39E+21,105843,1.01E+21,1.33E+18,5216.75,5216.75,0,1.10521,1.10521,1.44E+22,1.41E+22,2.11E+21,2.31E+21,8.21E+21,-5.90E+21,300262,1.80E+21,2.44E+18,5092.08,5092.08,0
836,2011,4,16,21,46,20.2,1.83291,1.83291,2.72E+22,2.73E+21,5.39E+21,6.17E+19,1.40E+21,-1.33E+21,106729,1.01E+21,1.23E+18,4430.95,4430.95,0,0.89406,0.89406,1.45E+22,1.41E+22,1.18E+21,2.41E+21,8.25E+21,-5.84E+21,298327,1.79E+21,2.88E+18,4169.25,4169.25,0
837,2011,4,17,21,46,20.3,1.81221,1.81221,3.23E+22,2.69E+21,5.91E+21,-1.06E+20,1.29E+21,-1.40E+21,107745,1.02E+21,1.12E+18,5014.18,5014.18,0,0.609238,0.609238,1.40E+22,1.42E+22,5.54E+20,1.58E+21,7.91E+21,-6.33E+21,296446,1.79E+21,1.90E+18,4671.47,4671.47,0
838,2011,4,18,21,46,20.5,1.08245,1.08245,2.89E+22,2.86E+21,4.49E+21,-4.21E+20,1.22E+21,-1.64E+21,108743,1.03E+21,7.90E+17,4785.58,4785.58,0,0.935487,0.935487,1.41E+22,1.40E+22,1.28E+21,2.17E+21,8.08E+21,-5.91E+21,294440,1.78E+21,2.34E+18,3984.55,3984.55,0
839,2011,4,19,21,46,20.6,1.02988,1.02988,3.84E+22,2.90E+21,5.80E+21,-2.49E+20,1.32E+21,-1.57E+21,109770,1.03E+21,9.30E+17,4485.88,4485.88,0,0.750581,0.750581,1.44E+22,1.42E+22,8.99E+20,1.91E+21,8.04E+21,-6.13E+21,292463,1.78E+21,2.37E+18,4952.13,4952.13,0
840,2011,4,20,21,46,20.8,0.679704,0.679704,3.58E+22,2.97E+21,4.37E+21,-2.15E+20,1.38E+21,-1.59E+21,110832,1.04E+21,1.12E+18,5270.8,5270.8,0,0.953221,0.953221,1.43E+22,1.38E+22,1.81E+21,1.86E+21,7.84E+21,-5.98E+21,290416,1.77E+21,1.98E+18,4302.94,4302.94,0
841,2011,4,21,21,46,20.9,0.413026,0.413026,3.65E+22,3.00E+21,3.86E+21,-4.11E+20,1.29E+21,-1.70E+21,111889,1.04E+21,1.49E+18,5303.35,5303.35,0,0.846814,0.846814,1.49E+22,1.38E+22,1.12E+21,1.90E+21,7.83E+21,-5.93E+21,288371,1.77E+21,2.00E+18,3442.49,3442.49,0
842,2011,4,22,21,46,21,1.39124,1.39124,4.47E+22,3.19E+21,6.77E+21,-4.32E+20,1.38E+21,-1.81E+21,112981,1.05E+21,9.79E+17,4712.83,4712.83,0,0.858297,0.858297,1.43E+22,1.39E+22,1.31E+21,2.03E+21,7.97E+21,-5.93E+21,286284,1.76E+21,3.07E+18,3051.64,3051.64,0
843,2011,4,23,21,46,21.2,-0.790697,-0.790697,4.21E+22,3.23E+21,-2.28E+21,-4.03E+20,1.41E+21,-1.82E+21,114124,1.06E+21,1.08E+18,4607.36,4607.36,0,0.999939,0.999939,1.44E+22,1.35E+22,1.49E+21,1.61E+21,7.53E+21,-5.93E+21,284170,1.75E+21,2.09E+18,5136.31,5136.31,0
844,2011,4,24,21,46,21.3,1.25879,1.25879,3.79E+22,3.31E+21,6.21E+21,-2.96E+20,1.51E+21,-1.80E+21,115243,1.06E+21,1.06E+18,4762.92,4762.92,0,0.983959,0.983959,1.47E+22,1.32E+22,1.07E+21,2.09E+21,7.66E+21,-5.57E+21,282078,1.75E+21,2.07E+18,4982.75,4982.75,0
845,2011,4,25,21,46,21.4,1.09449,1.09449,4.15E+22,3.34E+21,3.56E+21,-2.95E+20,1.52E+21,-1.82E+21,116441,1.07E+21,1.65E+18,4468.11,4468.11,0,0.935488,0.935488,1.49E+22,1.33E+22,9.25E+20,2.28E+21,7.79E+21,-5.51E+21,279931,1.74E+21,1.78E+18,2643,2643,0
846,2011,4,26,21,46,21.6,0.820694,0.820694,4.06E+22,3.36E+21,3.33E+21,-2.09E+20,1.58E+21,-1.78E+21,117590,1.08E+21,2.14E+18,4249.29,4249.29,0,0.873077,0.873077,1.43E+22,1.31E+22,1.40E+21,1.76E+21,7.42E+21,-5.66E+21,277815,1.73E+21,2.15E+18,2721.88,2721.88,0
847,2011,4,27,21,46,21.7,2.21841,2.21841,4.11E+22,3.49E+21,8.65E+21,-1.45E+20,1.67E+21,-1.82E+21,118859,1.08E+21,1.44E+18,4230.91,4230.91,0,0.990188,0.990188,1.45E+22,1.30E+22,1.51E+21,2.16E+21,7.57E+21,-5.41E+21,275646,1.73E+21,2.30E+18,3920.98,3920.98,0
848,2011,4,28,21,46,21.9,0.454684,0.454684,3.90E+22,3.58E+21,2.32E+21,-2.23E+20,1.68E+21,-1.90E+21,120094,1.09E+21,1.42E+18,3940.59,3940.59,0,0.803468,0.803468,1.35E+22,1.26E+22,9.81E+20,1.68E+21,7.16E+21,-5.48E+21,273459,1.72E+21,1.93E+18,2456.15,2456.15,0
849,2011,4,29,21,46,22,-0.160555,-0.160555,3.70E+22,3.54E+21,-1.64E+20,-3.18E+19,1.76E+21,-1.79E+21,121352,1.10E+21,1.14E+18,4681.6,4681.6,0,0.906843,0.906843,1.38E+22,1.28E+22,1.43E+21,1.84E+21,7.30E+21,-5.46E+21,271278,1.71E+21,2.07E+18,3108.34,3108.34,0
850,2011,4,30,21,46,22.1,0.7203,0.7203,3.79E+22,3.89E+21,3.82E+21,-3.22E+20,1.79E+21,-2.11E+21,122677,1.10E+21,1.98E+18,4925.82,4925.82,0,0.553302,0.553302,1.35E+22,1.24E+22,4.40E+20,1.43E+21,6.92E+21,-5.49E+21,269074,1.71E+21,2.28E+18,2610.69,2610.69,0
851,2011,5,1,21,46,22.2,0.44057,0.44057,3.79E+22,4.07E+21,1.31E+21,-3.26E+20,1.87E+21,-2.20E+21,123929,1.11E+21,1.45E+18,4836.31,4836.31,0,0.581114,0.581114,1.30E+22,1.24E+22,8.77E+20,1.29E+21,6.86E+21,-5.58E+21,266835,1.70E+21,1.77E+18,5269.89,5269.89,0
852,2011,5,2,21,46,22.4,0.696299,0.696299,3.75E+22,4.10E+21,3.96E+21,-3.64E+20,1.87E+21,-2.23E+21,125349,1.12E+21,1.40E+18,4606.77,4606.77,0,0.484619,0.484619,1.29E+22,1.23E+22,5.78E+20,1.24E+21,6.75E+21,-5.51E+21,264498,1.69E+21,3.26E+18,3355.46,3355.46,0
853,2011,5,3,21,46,22.5,0.79594,0.79594,3.82E+22,4.11E+21,3.63E+21,-4.88E+20,1.81E+21,-2.30E+21,126625,1.13E+21,1.04E+18,4563.43,4563.43,0,0.681067,0.681067,1.31E+22,1.22E+22,6.19E+20,1.58E+21,6.91E+21,-5.33E+21,262337,1.68E+21,1.79E+18,3335.26,3335.26,0
854,2011,5,4,21,46,22.6,0.0292314,0.0292314,4.07E+22,4.23E+21,8.54E+20,-7.68E+19,2.08E+21,-2.15E+21,128045,1.13E+21,1.32E+18,4583.71,4583.71,0,0.596944,0.596944,1.32E+22,1.20E+22,1.39E+21,1.30E+21,6.65E+21,-5.35E+21,260111,1.68E+21,1.47E+18,3932.23,3932.23,0
855,2011,5,5,21,46,22.7,1.58935,1.58935,3.10E+22,4.31E+21,7.63E+21,-2.38E+20,2.03E+21,-2.27E+21,129515,1.14E+21,1.60E+18,4403.38,4403.38,0,0.623442,0.623442,1.22E+22,1.18E+22,8.82E+20,1.39E+21,6.57E+21,-5.18E+21,257867,1.67E+21,2.53E+18,4095.24,4095.24,0
856,2011,5,6,21,46,22.9,1.72244,1.72244,3.18E+22,4.38E+21,7.12E+21,-3.72E+20,2.00E+21,-2.38E+21,130860,1.15E+21,1.46E+18,4553.07,4553.07,0,0.559006,0.559006,1.23E+22,1.17E+22,6.22E+20,1.15E+21,6.41E+21,-5.26E+21,255569,1.66E+21,2.48E+18,4310.27,4310.27,0
857,2011,5,7,21,46,23,1.87912,1.87912,3.31E+22,4.61E+21,8.17E+21,-3.79E+20,2.12E+21,-2.49E+21,132357,1.15E+21,1.49E+18,4517.44,4517.44,0,0.577931,0.577931,1.19E+22,1.18E+22,7.71E+20,1.16E+21,6.49E+21,-5.33E+21,253245,1.65E+21,1.58E+18,4208.19,4208.19,0
858,2011,5,8,21,46,23.1,0.284318,0.284318,3.41E+22,4.57E+21,4.47E+21,-3.50E+20,2.11E+21,-2.46E+21,133815,1.16E+21,1.45E+18,5023.23,5023.23,0,0.718936,0.718936,1.22E+22,1.15E+22,1.29E+21,1.05E+21,6.30E+21,-5.24E+21,251018,1.65E+21,1.17E+18,4394.77,4394.77,0
859,2011,5,9,21,46,23.2,0.855807,0.855807,3.75E+22,4.58E+21,4.06E+21,-4.21E+20,2.08E+21,-2.50E+21,135300,1.17E+21,1.48E+18,5159.45,5159.45,0,0.532765,0.532765,1.17E+22,1.15E+22,7.80E+20,8.31E+20,6.19E+21,-5.36E+21,248752,1.64E+21,1.89E+18,4352.56,4352.56,0
860,2011,5,10,21,46,23.3,0.941887,0.941887,3.51E+22,4.72E+21,4.02E+21,-3.32E+20,2.20E+21,-2.53E+21,136806,1.18E+21,1.40E+18,5329.67,5329.67,0,0.700941,0.700941,1.24E+22,1.14E+22,1.26E+21,1.30E+21,6.34E+21,-5.03E+21,246383,1.63E+21,2.01E+18,4226.29,4226.29,0
