mdi_i,year,month,day,hour,minute,second,intf_n,intfc_n,unsflux_n,unsfluxc_n,sflux_n,sfluxc_n,posfluxc_n,negfluxc_n,vnpc_pxn,visarea_n,max_pxflux_n,max_pxf_n,max_pxfc_n,n_swt,intf_s,intfc_s,unsflux_s,unsfluxc_s,sflux_s,sfluxc_s,posfluxc_s,negfluxc_s,vnpc_pxs,visarea_s,max_pxflux_s,max_pxf_s,max_pxfc_s,s_swt
1472,1997,1,11,0,0,4.906,1.04314,1.04314,2.00E+22,1.86E+22,9.48E+20,9.71E+20,9.80E+21,-8.83E+21,10467,1.10E+21,2.83E+19,137.558,137.558,0,-1.94887,-1.94887,3.69E+22,5.35E+22,-3.73E+21,-6.17E+21,2.37E+22,-2.98E+22,20424,1.70E+21,3.50E+19,164.828,164.828,0
1473,1997,1,12,1,36,4.874,1.62254,1.62254,2.00E+22,1.81E+22,1.35E+21,1.57E+21,9.82E+21,-8.25E+21,10356,1.10E+21,2.61E+19,134.427,134.427,0,-1.34104,-1.34104,3.70E+22,5.38E+22,-2.63E+21,-5.32E+21,2.42E+22,-2.95E+22,20556,1.71E+21,3.20E+19,137.375,137.375,0
1474,1997,1,13,6,27,4.838,1.70283,1.70283,9.57E+21,9.05E+21,1.50E+21,1.93E+21,5.49E+21,-3.56E+21,10256,1.09E+21,1.93E+19,79.6739,79.6739,0,-1.76395,-1.76395,2.03E+22,3.09E+22,-2.86E+21,-6.23E+21,1.24E+22,-1.86E+22,20717,1.72E+21,2.53E+19,91.3249,91.3249,0
1475,1997,1,14,0,0,4.815,1.93766,1.93766,1.97E+22,1.76E+22,1.66E+21,1.79E+21,9.68E+21,-7.89E+21,10135,1.08E+21,3.29E+19,141.792,141.792,0,-2.14485,-2.14485,3.70E+22,5.43E+22,-3.62E+21,-8.25E+21,2.30E+22,-3.13E+22,20812,1.73E+21,3.00E+19,165.038,165.038,0
1476,1997,1,15,0,3,4.785,2.0889,2.0889,9.46E+21,8.72E+21,1.85E+21,1.50E+21,5.11E+21,-3.61E+21,10033,1.08E+21,2.00E+19,89.8419,89.8419,0,-2.07949,-2.07949,2.03E+22,3.09E+22,-2.93E+21,-7.24E+21,1.18E+22,-1.91E+22,20914,1.73E+21,2.53E+19,88.6363,88.6363,0
1477,1997,1,16,0,0,4.754,1.57408,1.57408,1.94E+22,1.69E+22,1.49E+21,1.81E+21,9.36E+21,-7.55E+21,9942,1.07E+21,2.44E+19,98.4808,98.4808,0,-2.52142,-2.52142,3.76E+22,5.47E+22,-4.20E+21,-8.46E+21,2.31E+22,-3.16E+22,21075,1.74E+21,4.00E+19,161.071,161.071,0
1478,1997,1,17,0,0,4.724,1.80683,1.80683,1.94E+22,1.61E+22,1.55E+21,7.87E+20,8.46E+21,-7.67E+21,9854,1.06E+21,2.91E+19,123.297,123.297,0,-2.11198,-2.11198,3.78E+22,5.46E+22,-3.63E+21,-7.43E+21,2.36E+22,-3.10E+22,21168,1.74E+21,4.03E+19,156.873,156.873,0
1479,1997,1,18,0,0,4.694,1.59461,1.59461,1.96E+22,1.57E+22,1.60E+21,8.77E+20,8.28E+21,-7.41E+21,9729,1.06E+21,2.72E+19,112.261,112.261,0,-1.59674,-1.59674,3.74E+22,5.49E+22,-2.22E+21,-6.86E+21,2.40E+22,-3.09E+22,21313,1.75E+21,4.07E+19,187.48,187.48,0
1480,1997,1,19,0,3,4.664,1.71793,1.71793,9.32E+21,7.84E+21,1.50E+21,1.51E+21,4.68E+21,-3.16E+21,9636,1.05E+21,1.86E+19,63.6443,63.6443,0,-2.06842,-2.06842,2.02E+22,3.14E+22,-3.28E+21,-6.83E+21,1.23E+22,-1.91E+22,21421,1.76E+21,2.72E+19,87.4671,87.4671,0
1481,1997,1,20,0,0,4.635,1.16034,1.16034,1.93E+22,1.53E+22,8.72E+20,1.22E+21,8.26E+21,-7.04E+21,9550,1.04E+21,2.65E+19,123.763,123.763,0,-1.63565,-1.63565,3.80E+22,5.52E+22,-3.26E+21,-6.09E+21,2.46E+22,-3.07E+22,21539,1.76E+21,4.24E+19,175.062,175.062,0
1482,1997,1,21,0,0,4.608,1.51681,1.51681,1.93E+22,1.55E+22,9.66E+20,8.70E+20,8.19E+21,-7.32E+21,9478,1.04E+21,2.87E+19,171.301,171.301,0,-1.94002,-1.94002,3.78E+22,5.49E+22,-3.09E+21,-6.10E+21,2.44E+22,-3.05E+22,21658,1.77E+21,3.41E+19,132.86,132.86,0
1483,1997,1,22,0,0,4.581,1.87562,1.87562,1.92E+22,1.53E+22,1.16E+21,1.26E+21,8.28E+21,-7.02E+21,9354,1.03E+21,1.46E+20,128.572,128.572,0,-1.97615,-1.97615,3.80E+22,5.51E+22,-3.06E+21,-6.19E+21,2.45E+22,-3.07E+22,21739,1.78E+21,3.34E+19,168.07,168.07,0
1484,1997,1,23,0,0,4.555,1.65542,1.65542,1.90E+22,1.46E+22,1.31E+21,1.34E+21,7.98E+21,-6.64E+21,9262,1.02E+21,2.61E+19,136.583,136.583,0,-1.32316,-1.32316,3.83E+22,5.58E+22,-1.76E+21,-5.69E+21,2.51E+22,-3.07E+22,21882,1.78E+21,3.80E+19,133.58,133.58,0
1485,1997,1,23,23,59,4.531,1.54206,1.54206,1.86E+22,1.41E+22,1.64E+21,1.45E+21,7.76E+21,-6.31E+21,9179,1.02E+21,3.25E+19,106.393,106.393,0,-1.65092,-1.65092,3.86E+22,5.61E+22,-3.41E+21,-5.38E+21,2.54E+22,-3.07E+22,21969,1.79E+21,3.54E+19,147.146,147.146,0
1486,1997,1,25,0,0,4.507,1.19445,1.19445,1.85E+22,1.38E+22,9.24E+20,1.29E+21,7.57E+21,-6.27E+21,9105,1.01E+21,2.47E+19,124.664,124.664,0,-1.57487,-1.57487,3.86E+22,5.56E+22,-2.56E+21,-5.57E+21,2.50E+22,-3.06E+22,22077,1.79E+21,4.34E+19,182.883,182.883,0
1487,1997,1,26,0,0,4.485,2.69348,2.69348,1.85E+22,1.38E+22,1.83E+21,1.96E+21,7.87E+21,-5.91E+21,9033,1.01E+21,2.60E+19,158.664,158.664,0,-1.67809,-1.67809,3.94E+22,5.65E+22,-3.11E+21,-5.47E+21,2.55E+22,-3.10E+22,22180,1.80E+21,3.34E+19,148.638,148.638,0
1488,1997,1,27,0,0,4.464,2.81092,2.81092,1.89E+22,1.39E+22,1.89E+21,2.04E+21,7.95E+21,-5.92E+21,8914,1.00E+21,2.77E+19,366.141,366.141,0,-1.9936,-1.9936,3.83E+22,5.64E+22,-3.19E+21,-5.49E+21,2.54E+22,-3.09E+22,22253,1.80E+21,3.62E+19,150.571,150.571,0
1489,1997,1,28,0,0,4.444,2.23128,2.23128,1.86E+22,1.30E+22,1.73E+21,2.20E+21,7.62E+21,-5.42E+21,8833,9.95E+20,2.64E+19,142.818,142.818,0,-1.44947,-1.44947,3.87E+22,5.64E+22,-2.28E+21,-5.99E+21,2.52E+22,-3.12E+22,22399,1.81E+21,4.75E+19,218.09,218.09,0
1490,1997,1,29,0,0,4.425,1.62691,1.62691,1.81E+22,1.26E+22,1.34E+21,1.47E+21,7.04E+21,-5.57E+21,8758,9.91E+20,2.76E+19,159.241,159.241,0,-1.31473,-1.31473,3.89E+22,5.70E+22,-2.52E+21,-5.14E+21,2.59E+22,-3.11E+22,22474,1.82E+21,4.59E+19,146.816,146.816,0
1491,1997,1,30,1,39,4.406,2.02758,2.02758,8.92E+21,6.27E+21,1.56E+21,1.05E+21,3.66E+21,-2.61E+21,8696,9.86E+20,1.77E+19,362.545,362.545,0,-2.06779,-2.06779,2.12E+22,3.23E+22,-3.71E+21,-7.33E+21,1.25E+22,-1.98E+22,22602,1.82E+21,2.66E+19,93.9507,93.9507,0
1492,1997,1,30,23,46,4.391,2.75106,2.75106,1.79E+22,1.27E+22,2.30E+21,1.65E+21,7.15E+21,-5.50E+21,8636,9.82E+20,2.98E+19,152.023,152.023,0,-1.40641,-1.40641,3.93E+22,5.72E+22,-2.04E+21,-4.52E+21,2.63E+22,-3.09E+22,22682,1.83E+21,3.46E+19,176.287,176.287,0
1493,1997,2,1,0,0,4.375,1.99938,1.99938,1.79E+22,1.23E+22,1.44E+21,1.68E+21,7.01E+21,-5.33E+21,8580,9.77E+20,4.25E+19,168.128,168.128,0,-1.57799,-1.57799,3.95E+22,5.78E+22,-2.19E+21,-5.37E+21,2.62E+22,-3.16E+22,22749,1.83E+21,4.70E+19,159.798,159.798,0
1494,1997,2,2,0,0,4.36,1.17552,1.17552,1.83E+22,1.25E+22,1.09E+21,1.40E+21,6.94E+21,-5.54E+21,8525,9.73E+20,2.38E+19,133.858,133.858,0,-1.60816,-1.60816,3.93E+22,5.73E+22,-2.94E+21,-5.72E+21,2.58E+22,-3.15E+22,22868,1.84E+21,3.35E+19,150.556,150.556,0
1495,1997,2,3,0,0,4.346,2.13167,2.13167,1.82E+22,1.16E+22,2.07E+21,1.89E+21,6.76E+21,-4.87E+21,8435,9.67E+20,2.58E+19,126.014,126.014,0,-1.33738,-1.33738,3.98E+22,5.77E+22,-2.24E+21,-5.65E+21,2.60E+22,-3.17E+22,22945,1.84E+21,2.97E+19,136.315,136.315,0
1496,1997,2,4,0,0,4.332,0.858533,0.858533,1.79E+22,1.19E+22,1.55E+20,8.01E+20,6.35E+21,-5.55E+21,8366,9.62E+20,2.75E+19,140.853,140.853,0,-1.88054,-1.88054,3.94E+22,5.70E+22,-3.24E+21,-6.28E+21,2.54E+22,-3.17E+22,22997,1.85E+21,4.91E+19,187.955,187.955,0
1497,1997,2,5,0,0,4.318,1.49322,1.49322,1.80E+22,1.14E+22,1.00E+21,7.43E+20,6.06E+21,-5.32E+21,8300,9.58E+20,2.70E+19,161.651,161.651,0,-2.14139,-2.14139,3.99E+22,5.78E+22,-3.66E+21,-7.44E+21,2.52E+22,-3.26E+22,23104,1.85E+21,5.77E+19,226.583,226.583,0
1498,1997,2,6,0,0,4.305,0.598155,0.598155,1.76E+22,1.13E+22,4.74E+20,5.65E+20,5.93E+21,-5.36E+21,8246,9.54E+20,2.67E+19,104.201,104.201,0,-1.35021,-1.35021,3.94E+22,5.81E+22,-2.49E+21,-5.87E+21,2.61E+22,-3.20E+22,23167,1.85E+21,5.70E+19,164.392,164.392,0
1499,1997,2,7,0,0,4.291,1.00293,1.00293,1.74E+22,1.09E+22,3.33E+20,8.25E+20,5.86E+21,-5.04E+21,8182,9.49E+20,2.93E+19,172.041,172.041,0,-2.07394,-2.07394,4.02E+22,5.85E+22,-3.64E+21,-8.31E+21,2.51E+22,-3.34E+22,23246,1.86E+21,5.76E+19,175.316,175.316,0
1500,1997,2,8,0,3,4.278,1.39183,1.39183,8.28E+21,5.10E+21,1.03E+21,8.37E+20,2.97E+21,-2.13E+21,8120,9.46E+20,1.64E+19,74.0311,74.0311,0,-1.68996,-1.68996,2.16E+22,3.33E+22,-2.93E+21,-6.31E+21,1.35E+22,-1.98E+22,23332,1.86E+21,2.50E+19,98.4848,98.4848,0
1501,1997,2,9,0,0,4.265,1.91358,1.91358,1.72E+22,1.10E+22,1.63E+21,9.12E+20,5.94E+21,-5.03E+21,8074,9.43E+20,2.75E+19,125.694,125.694,0,-1.3526,-1.3526,4.05E+22,5.94E+22,-1.76E+21,-5.01E+21,2.72E+22,-3.22E+22,23387,1.87E+21,3.45E+19,133.606,133.606,0
1502,1997,2,10,0,0,4.252,1.44001,1.44001,1.71E+22,1.05E+22,7.67E+20,1.09E+21,5.81E+21,-4.72E+21,8030,9.39E+20,2.32E+19,155.93,155.93,0,-1.68807,-1.68807,4.08E+22,5.94E+22,-3.34E+21,-6.40E+21,2.65E+22,-3.29E+22,23451,1.87E+21,4.72E+19,141.312,141.312,0
1503,1997,2,10,23,59,4.239,1.68279,1.68279,1.73E+22,1.04E+22,9.50E+20,5.89E+20,5.49E+21,-4.90E+21,7987,9.36E+20,4.42E+19,129.849,129.849,0,-1.93629,-1.93629,4.03E+22,5.91E+22,-3.13E+21,-6.67E+21,2.62E+22,-3.29E+22,23529,1.87E+21,5.10E+19,158.92,158.92,0
1504,1997,2,12,0,3,4.226,1.48244,1.48244,8.12E+21,5.17E+21,1.27E+21,6.88E+20,2.93E+21,-2.24E+21,7947,9.33E+20,1.36E+19,71.7082,71.7082,0,-1.73964,-1.73964,2.20E+22,3.44E+22,-3.01E+21,-6.14E+21,1.41E+22,-2.03E+22,23581,1.88E+21,6.33E+19,446.299,446.299,0
1505,1997,2,12,23,59,4.214,2.57017,2.57017,1.70E+22,1.01E+22,2.16E+21,1.96E+21,6.03E+21,-4.07E+21,7904,9.30E+20,2.75E+19,198.404,198.404,0,-1.78468,-1.78468,4.10E+22,5.93E+22,-2.09E+21,-6.48E+21,2.64E+22,-3.29E+22,23603,1.88E+21,3.31E+19,147.243,147.243,0
1506,1997,2,14,0,3,4.202,2.22644,2.22644,8.17E+21,5.21E+21,1.68E+21,1.26E+21,3.24E+21,-1.97E+21,7870,9.27E+20,1.43E+19,60.2334,60.2334,0,-1.88466,-1.88466,2.20E+22,3.43E+22,-3.02E+21,-7.17E+21,1.36E+22,-2.07E+22,23678,1.88E+21,2.85E+19,68.6919,68.6919,0
1507,1997,2,15,0,3,4.191,1.51392,1.51392,8.13E+21,4.85E+21,1.29E+21,5.12E+20,2.68E+21,-2.17E+21,7825,9.25E+20,1.28E+19,69.299,69.299,0,-1.90215,-1.90215,2.21E+22,3.52E+22,-3.05E+21,-7.57E+21,1.38E+22,-2.14E+22,23729,1.89E+21,2.67E+19,103.042,103.042,0
1508,1997,2,16,0,3,4.181,2.11746,2.11746,8.12E+21,4.97E+21,1.54E+21,1.16E+21,3.07E+21,-1.91E+21,7787,9.21E+20,1.32E+19,60.7302,60.7302,0,-1.94772,-1.94772,2.21E+22,3.43E+22,-3.39E+21,-7.32E+21,1.35E+22,-2.08E+22,23771,1.89E+21,2.45E+19,80.823,80.823,0
1509,1997,2,17,0,3,4.171,2.36336,2.36336,8.11E+21,5.01E+21,1.69E+21,1.21E+21,3.11E+21,-1.90E+21,7746,9.19E+20,1.26E+19,71.0553,71.0553,0,-1.97055,-1.97055,2.20E+22,3.38E+22,-3.30E+21,-7.23E+21,1.33E+22,-2.05E+22,23809,1.89E+21,2.99E+19,76.8283,76.8283,0
1510,1997,2,18,0,3,4.163,1.84748,1.84748,7.88E+21,4.87E+21,1.43E+21,1.03E+21,2.95E+21,-1.92E+21,7701,9.16E+20,1.91E+19,86.2365,86.2365,0,-1.73354,-1.73354,2.25E+22,3.50E+22,-2.84E+21,-6.67E+21,1.42E+22,-2.08E+22,23878,1.89E+21,2.23E+19,83.8191,83.8191,0
1511,1997,2,19,0,3,4.156,1.20954,1.20954,8.26E+21,4.81E+21,8.73E+20,5.84E+20,2.70E+21,-2.11E+21,7674,9.14E+20,1.46E+19,66.028,66.028,0,-1.81783,-1.81783,2.24E+22,3.47E+22,-2.91E+21,-7.59E+21,1.36E+22,-2.12E+22,23910,1.90E+21,2.77E+19,76.852,76.852,0
1512,1997,2,20,0,0,4.15,1.53486,1.53486,1.66E+22,9.31E+21,9.72E+20,1.06E+21,5.18E+21,-4.12E+21,7642,9.13E+20,3.06E+19,139.352,139.352,0,-2.15091,-2.15091,4.13E+22,6.08E+22,-3.66E+21,-7.72E+21,2.66E+22,-3.43E+22,23934,1.90E+21,4.32E+19,147.216,147.216,0
1513,1997,2,21,0,0,4.145,1.61645,1.61645,1.69E+22,9.22E+21,9.19E+20,9.29E+20,5.07E+21,-4.14E+21,7617,9.10E+20,2.75E+19,124.541,124.541,0,-2.15414,-2.15414,4.14E+22,6.02E+22,-3.80E+21,-6.90E+21,2.67E+22,-3.36E+22,23946,1.90E+21,3.49E+19,139.001,139.001,0
1514,1997,2,22,0,0,4.141,0.939059,0.939059,1.69E+22,9.03E+21,8.32E+20,-8.31E+19,4.47E+21,-4.56E+21,7588,9.08E+20,2.39E+19,143.794,143.794,0,-2.00226,-2.00226,4.18E+22,6.08E+22,-4.00E+21,-7.33E+21,2.67E+22,-3.41E+22,23987,1.90E+21,7.37E+19,205.636,205.636,0
1515,1997,2,23,0,0,4.138,2.35574,2.35574,1.69E+22,9.55E+21,1.48E+21,1.30E+21,5.43E+21,-4.13E+21,7568,9.07E+20,5.97E+19,239.991,239.991,0,-2.36975,-2.36975,4.14E+22,6.10E+22,-4.67E+21,-8.24E+21,2.64E+22,-3.46E+22,24021,1.90E+21,3.22E+19,126.147,126.147,0
1516,1997,2,24,0,0,4.136,1.95176,1.95176,1.66E+22,8.90E+21,1.71E+21,7.93E+20,4.85E+21,-4.05E+21,7543,9.05E+20,2.74E+19,134.616,134.616,0,-2.14462,-2.14462,4.15E+22,6.05E+22,-3.42E+21,-8.81E+21,2.59E+22,-3.47E+22,24041,1.90E+21,3.75E+19,147.829,147.829,0
1517,1997,2,25,0,0,4.136,1.9271,1.9271,1.71E+22,9.05E+21,1.43E+21,4.06E+20,4.73E+21,-4.32E+21,7520,9.03E+20,5.89E+19,124.758,124.758,0,-2.29888,-2.29888,4.13E+22,5.99E+22,-4.59E+21,-7.72E+21,2.61E+22,-3.38E+22,24050,1.91E+21,3.65E+19,187.303,187.303,0
1518,1997,2,26,0,0,4.136,1.42434,1.42434,1.66E+22,8.94E+21,8.44E+20,8.26E+20,4.89E+21,-4.06E+21,7495,9.02E+20,3.92E+19,143.931,143.931,0,-2.28383,-2.28383,4.15E+22,6.05E+22,-4.07E+21,-7.80E+21,2.64E+22,-3.42E+22,24074,1.91E+21,3.04E+19,141.016,141.016,0
1519,1997,2,27,0,0,4.137,1.05263,1.05263,1.65E+22,8.90E+21,1.11E+21,1.02E+21,4.96E+21,-3.94E+21,7463,9.00E+20,3.01E+19,189.888,189.888,0,-2.33824,-2.33824,4.14E+22,5.99E+22,-4.18E+21,-8.13E+21,2.59E+22,-3.40E+22,24108,1.91E+21,4.58E+19,200.112,200.112,0
1520,1997,2,28,0,0,4.139,2.28528,2.28528,1.68E+22,8.93E+21,2.03E+21,9.28E+20,4.93E+21,-4.00E+21,7446,8.99E+20,3.41E+19,128.943,128.943,0,-2.0997,-2.0997,4.07E+22,6.00E+22,-3.97E+21,-6.64E+21,2.67E+22,-3.33E+22,24112,1.91E+21,2.96E+19,168.983,168.983,0
1521,1997,2,28,23,59,4.142,2.31052,2.31052,1.63E+22,8.75E+21,1.69E+21,6.77E+20,4.71E+21,-4.03E+21,7437,8.98E+20,2.84E+19,135.539,135.539,0,-2.32185,-2.32185,4.09E+22,6.02E+22,-3.67E+21,-7.61E+21,2.63E+22,-3.39E+22,24120,1.91E+21,3.91E+19,147.3,147.3,0
1522,1997,3,1,23,59,4.145,1.48376,1.48376,1.67E+22,8.77E+21,8.26E+20,5.52E+20,4.66E+21,-4.11E+21,7423,8.97E+20,2.59E+19,128.009,128.009,0,-1.79816,-1.79816,4.12E+22,6.01E+22,-3.93E+21,-5.92E+21,2.71E+22,-3.30E+22,24100,1.91E+21,3.15E+19,152.532,152.532,0
1523,1997,3,2,23,59,4.149,1.81925,1.81925,1.70E+22,8.85E+21,2.01E+21,8.96E+20,4.87E+21,-3.98E+21,7417,8.96E+20,3.09E+19,270.759,270.759,0,-2.09862,-2.09862,4.14E+22,6.04E+22,-3.56E+21,-7.19E+21,2.66E+22,-3.38E+22,24097,1.91E+21,4.59E+19,135.699,135.699,0
1524,1997,3,4,0,0,4.153,2.26663,2.26663,1.66E+22,8.83E+21,1.72E+21,1.24E+21,5.03E+21,-3.80E+21,7412,8.96E+20,2.51E+19,246.335,246.335,0,-2.22843,-2.22843,4.12E+22,6.02E+22,-4.06E+21,-7.27E+21,2.65E+22,-3.37E+22,24095,1.91E+21,3.35E+19,132.093,132.093,0
1525,1997,3,5,0,0,4.157,2.4785,2.4785,1.68E+22,8.56E+21,1.29E+21,1.36E+21,4.96E+21,-3.60E+21,7413,8.96E+20,2.77E+19,176.993,176.993,0,-1.88221,-1.88221,4.14E+22,6.09E+22,-2.48E+21,-7.67E+21,2.66E+22,-3.43E+22,24115,1.91E+21,3.36E+19,155.221,155.221,0
1526,1997,3,6,0,0,4.161,2.75158,2.75158,1.70E+22,9.04E+21,2.04E+21,1.54E+21,5.29E+21,-3.75E+21,7434,8.98E+20,2.91E+19,213.485,213.485,0,-1.55574,-1.55574,4.13E+22,6.05E+22,-2.30E+21,-6.06E+21,2.72E+22,-3.33E+22,24119,1.91E+21,4.26E+19,147.349,147.349,0
1527,1997,3,7,0,0,4.164,2.12648,2.12648,1.65E+22,8.43E+21,1.82E+21,-1.72E+20,4.13E+21,-4.30E+21,7422,8.98E+20,2.68E+19,177.647,177.647,0,-1.64383,-1.64383,4.13E+22,6.05E+22,-2.58E+21,-6.24E+21,2.71E+22,-3.34E+22,24101,1.91E+21,4.53E+19,179.162,179.162,0
1528,1997,3,8,0,0,4.168,0.551475,0.551475,1.68E+22,8.61E+21,-1.76E+20,2.02E+20,4.41E+21,-4.21E+21,7403,8.97E+20,2.60E+19,124.595,124.595,0,-1.8358,-1.8358,4.15E+22,6.03E+22,-2.77E+21,-7.02E+21,2.67E+22,-3.37E+22,24079,1.91E+21,5.13E+19,169.923,169.923,0
1529,1997,3,8,23,59,4.17,1.55159,1.55159,1.64E+22,8.74E+21,6.86E+20,1.14E+20,4.43E+21,-4.31E+21,7396,8.97E+20,2.35E+19,119.166,119.166,0,-1.74411,-1.74411,4.09E+22,6.02E+22,-2.34E+21,-6.03E+21,2.71E+22,-3.31E+22,24040,1.91E+21,3.82E+19,139.276,139.276,0
1530,1997,3,9,23,59,4.173,1.72009,1.72009,1.69E+22,8.85E+21,1.32E+21,5.13E+20,4.68E+21,-4.17E+21,7403,8.97E+20,2.90E+19,230.305,230.305,0,-2.28918,-2.28918,4.07E+22,5.92E+22,-3.20E+21,-7.05E+21,2.61E+22,-3.31E+22,24017,1.91E+21,3.41E+19,144.909,144.909,0
1531,1997,3,11,0,0,4.174,1.45231,1.45231,1.67E+22,8.75E+21,9.79E+20,6.94E+20,4.72E+21,-4.03E+21,7396,8.97E+20,2.79E+19,119.066,119.066,0,-1.85639,-1.85639,4.11E+22,6.07E+22,-2.76E+21,-6.72E+21,2.70E+22,-3.37E+22,23993,1.91E+21,3.63E+19,146.195,146.195,0
1532,1997,3,12,0,0,4.176,1.23433,1.23433,1.67E+22,8.95E+21,1.01E+21,2.25E+20,4.59E+21,-4.36E+21,7408,8.98E+20,2.78E+19,110.183,110.183,0,-2.14599,-2.14599,4.14E+22,6.10E+22,-3.68E+21,-7.31E+21,2.69E+22,-3.42E+22,23965,1.91E+21,3.55E+19,175.001,175.001,0
1533,1997,3,13,0,0,4.177,1.48335,1.48335,1.66E+22,8.82E+21,5.16E+20,5.05E+20,4.66E+21,-4.16E+21,7422,8.99E+20,3.18E+19,163.977,163.977,0,-2.38963,-2.38963,4.14E+22,6.04E+22,-3.95E+21,-8.27E+21,2.60E+22,-3.43E+22,23932,1.91E+21,3.26E+19,157.207,157.207,0
1534,1997,3,14,0,0,4.178,1.26211,1.26211,1.67E+22,9.09E+21,7.12E+20,6.81E+20,4.88E+21,-4.20E+21,7454,9.02E+20,2.86E+19,124.073,124.073,0,-2.34223,-2.34223,4.14E+22,6.03E+22,-4.37E+21,-8.17E+21,2.61E+22,-3.42E+22,23889,1.91E+21,3.22E+19,199.655,199.655,0
1535,1997,3,15,0,0,4.18,2.2168,2.2168,1.71E+22,9.14E+21,1.52E+21,4.06E+20,4.77E+21,-4.37E+21,7453,9.02E+20,2.71E+19,128.107,128.107,0,-1.59866,-1.59866,4.11E+22,6.04E+22,-2.48E+21,-6.27E+21,2.71E+22,-3.33E+22,23850,1.91E+21,3.13E+19,123.24,123.24,0
1536,1997,3,16,0,0,4.182,1.74631,1.74631,1.64E+22,8.78E+21,8.24E+20,3.16E+20,4.55E+21,-4.23E+21,7437,9.03E+20,2.84E+19,798.779,798.779,0,-1.87577,-1.87577,4.06E+22,6.02E+22,-3.34E+21,-7.49E+21,2.64E+22,-3.39E+22,23813,1.91E+21,3.70E+19,136.069,136.069,0
1537,1997,3,17,0,0,4.184,1.36306,1.36306,1.70E+22,9.23E+21,4.95E+20,6.60E+20,4.95E+21,-4.29E+21,7446,9.04E+20,2.99E+19,161.785,161.785,0,-1.79513,-1.79513,4.08E+22,6.05E+22,-3.16E+21,-5.80E+21,2.74E+22,-3.32E+22,23773,1.90E+21,3.81E+19,155.981,155.981,0
1538,1997,3,18,0,0,4.187,1.55041,1.55041,1.67E+22,9.29E+21,7.14E+20,4.76E+20,4.88E+21,-4.41E+21,7467,9.05E+20,3.30E+19,117.482,117.482,0,-1.71507,-1.71507,4.12E+22,6.01E+22,-2.42E+21,-6.74E+21,2.67E+22,-3.34E+22,23731,1.90E+21,3.25E+19,185.899,185.899,0
1539,1997,3,19,0,0,4.19,2.91631,2.91631,1.70E+22,9.45E+21,1.86E+21,1.30E+21,5.38E+21,-4.08E+21,7492,9.08E+20,2.96E+19,124.013,124.013,0,-1.96559,-1.96559,4.08E+22,5.92E+22,-3.56E+21,-6.74E+21,2.62E+22,-3.30E+22,23687,1.90E+21,7.92E+19,914.846,914.846,0
1540,1997,3,20,0,0,4.195,2.0463,2.0463,1.62E+22,9.04E+21,1.40E+21,1.07E+21,5.05E+21,-3.99E+21,7531,9.11E+20,2.82E+19,138.044,138.044,0,-1.67418,-1.67418,3.93E+22,5.76E+22,-2.73E+21,-6.88E+21,2.54E+22,-3.22E+22,23634,1.90E+21,3.37E+19,163.475,163.475,0
1541,1997,3,21,3,15,4.202,1.74584,1.74584,7.87E+21,4.54E+21,1.18E+21,4.88E+20,2.51E+21,-2.02E+21,7540,9.12E+20,1.29E+19,68.1218,68.1218,0,-2.01644,-2.01644,2.14E+22,3.33E+22,-3.31E+21,-7.61E+21,1.29E+22,-2.05E+22,23572,1.90E+21,2.28E+19,90.2357,90.2357,0
1542,1997,3,22,1,36,4.208,1.84233,1.84233,1.60E+22,9.21E+21,1.31E+21,5.29E+20,4.87E+21,-4.34E+21,7558,9.14E+20,2.83E+19,320.572,320.572,0,-2.06231,-2.06231,3.93E+22,5.74E+22,-3.37E+21,-7.70E+21,2.48E+22,-3.25E+22,23520,1.90E+21,3.71E+19,164.627,164.627,0
1543,1997,3,23,0,0,4.215,1.98755,1.98755,1.65E+22,9.19E+21,1.24E+21,5.70E+20,4.88E+21,-4.31E+21,7570,9.15E+20,2.72E+19,133.941,133.941,0,-1.84563,-1.84563,3.90E+22,5.73E+22,-2.85E+21,-6.71E+21,2.53E+22,-3.20E+22,23446,1.89E+21,3.36E+19,131.915,131.915,0
1544,1997,3,24,3,15,4.226,2.12076,2.12076,7.90E+21,4.69E+21,1.26E+21,1.33E+21,3.01E+21,-1.68E+21,7604,9.19E+20,1.86E+19,67.8157,67.8157,0,-1.99095,-1.99095,2.12E+22,3.29E+22,-3.14E+21,-7.76E+21,1.26E+22,-2.04E+22,23365,1.89E+21,2.72E+19,71.6511,71.6511,0
1545,1997,3,25,0,0,4.235,1.34786,1.34786,1.65E+22,9.57E+21,1.47E+21,9.98E+20,5.28E+21,-4.29E+21,7643,9.22E+20,3.71E+19,125.536,125.536,0,-1.57232,-1.57232,3.98E+22,5.65E+22,-3.01E+21,-6.09E+21,2.52E+22,-3.13E+22,23302,1.89E+21,3.39E+19,126.878,126.878,0
1546,1997,3,26,0,0,4.247,1.70471,1.70471,1.66E+22,9.82E+21,7.86E+20,1.31E+21,5.57E+21,-4.26E+21,7663,9.24E+20,3.34E+19,174.305,174.305,0,-1.85066,-1.85066,3.93E+22,5.74E+22,-3.51E+21,-7.40E+21,2.50E+22,-3.24E+22,23242,1.88E+21,3.21E+19,163.876,163.876,0
