2419,1976,08,15,17,06,46,1.97407,4.54043,7.35E+21,2.23E+21,4.79E+21,-2.56E+21,38273,5.07E+20,2.26E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2420,1976,08,16,17,10,46,2.37769,5.68289,1.02E+22,3.69E+21,6.94E+21,-3.26E+21,49112,6.80E+20,3.10E+18,0,-1.57199,-5.12808,1.60E+20,-5.05E+19,5.49E+19,-1.05E+20,556,9.90E+18,1.40E+18,0
2423,1976,08,19,15,45,56,2.40912,5.75599,9.73E+21,3.72E+21,6.72E+21,-3.01E+21,49835,6.72E+20,2.30E+18,0,-2.99646,-9.78171,5.52E+19,-3.74E+19,8.89E+18,-4.63E+19,220,3.82E+18,9.27E+17,0
2424,1976,08,20,17,08,06,-0.0512003,1.28842,1.19E+22,5.67E+20,6.22E+21,-5.65E+21,62643,8.84E+20,3.18E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2425,1976,08,21,17,32,01,1.21493,2.77615,6.46E+21,1.47E+21,3.97E+21,-2.49E+21,42086,5.57E+20,1.34E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2426,1976,08,22,15,32,54,-0.325899,-0.781856,1.83E+22,-1.73E+21,8.31E+21,-1.00E+22,64251,9.52E+20,5.24E+18,0,-11.798,-34.2706,6.23E+21,-4.26E+21,9.83E+20,-5.24E+21,6392,1.29E+20,4.04E+19,0
2427,1976,08,23,16,15,05,0.43713,0.478285,1.30E+22,-4.42E+20,6.30E+21,-6.75E+21,58945,8.30E+20,2.98E+18,0,-4.06467,-13.1165,1.02E+21,-7.34E+20,1.44E+20,-8.78E+20,3023,5.65E+19,1.61E+18,0
2428,1976,08,24,14,52,48,0.515058,0.751239,1.95E+22,-4.49E+19,9.74E+21,-9.79E+21,66947,1.04E+21,4.63E+18,0,-1.98648,-8.33045,4.34E+21,-1.57E+21,1.39E+21,-2.96E+21,8266,1.78E+20,4.24E+18,0
2429,1976,08,25,17,26,44,0.958848,2.0659,9.80E+21,1.23E+21,5.52E+21,-4.29E+21,54403,7.34E+20,2.17E+18,0,0.534371,1.82719,2.24E+20,2.58E+19,1.25E+20,-9.93E+19,785,1.38E+19,1.39E+18,0
2430,1976,08,26,16,37,40,-0.407996,-0.0852332,1.42E+22,-9.35E+20,6.61E+21,-7.54E+21,66860,1.01E+21,3.40E+18,0,-3.76525,-7.33041,2.27E+21,-1.09E+21,5.89E+20,-1.68E+21,7363,1.53E+20,2.74E+18,0
2438,1976,09,03,15,41,42,-0.179203,0.224895,2.71E+22,-2.15E+21,1.25E+22,-1.46E+22,75638,1.23E+21,9.27E+18,0,-4.81572,-4.28004,6.19E+21,-1.55E+21,2.32E+21,-3.87E+21,15113,3.09E+20,4.51E+18,0
2442,1976,09,07,15,50,44,1.01041,3.18871,2.22E+22,1.80E+21,1.20E+22,-1.02E+22,66064,9.26E+20,3.94E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2449,1976,09,14,23,35,59,0.00313157,1.74508,2.14E+22,5.51E+20,1.10E+22,-1.04E+22,71503,1.06E+21,6.00E+18,0,-9.46146,-7.02994,3.74E+21,-1.80E+21,9.70E+20,-2.77E+21,12239,1.91E+20,4.16E+18,0
2450,1976,09,15,15,43,21,-3.78676,-3.28246,2.73E+22,-6.22E+21,1.05E+22,-1.67E+22,74573,1.11E+21,2.65E+19,0,-14.9077,-26.8972,7.37E+21,-6.92E+21,2.29E+20,-7.14E+21,12053,2.18E+20,1.00E+19,0
2451,1976,09,16,15,32,39,-0.282469,0.316597,1.90E+22,-1.01E+21,8.99E+21,-1.00E+22,69870,1.01E+21,6.57E+18,0,-3.50233,-0.399319,2.33E+21,-6.99E+19,1.13E+21,-1.20E+21,10976,1.58E+20,2.54E+18,0
2452,1976,09,17,18,39,03,-0.892839,-1.57525,2.11E+22,-2.52E+21,9.29E+21,-1.18E+22,69631,1.06E+21,9.81E+18,0,-2.8851,-2.93165,3.46E+21,-5.28E+20,1.47E+21,-2.00E+21,8543,1.81E+20,9.15E+18,0
2453,1976,09,18,16,48,09,1.28327,2.87077,1.23E+22,1.72E+21,7.02E+21,-5.31E+21,51417,6.71E+20,3.56E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
2454,1976,09,19,16,18,20,-1.41527,-3.96903,1.20E+22,-2.75E+21,4.64E+21,-7.39E+21,47363,5.98E+20,3.31E+18,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
